epoch,train_total,train_reconstruction,train_kl,val_normal_total,val_normal_reconstruction,val_normal_kl
23,0.1234347840513324,0.11772411211585875,5.71067223287438,0.13556686007976532,0.1318729668855667,3.6938931941986084
24,0.10737686240486315,0.10153461292424962,5.842249572743946,0.11562463468313217,0.1117476150393486,3.8770196437835693
25,0.09635479224957623,0.09039092295397044,5.963868369010347,0.10126606422662734,0.09728340059518814,3.982663631439209
26,0.09176926128079935,0.08584968376097418,5.919576511681858,0.09172930377721787,0.0876564010977745,4.072902679443359
27,0.0854584797244159,0.0796050261852013,5.8534545026933555,0.08434349983930588,0.08016645163297653,4.177048206329346
28,0.07802766472023398,0.07213270214845867,5.894962714172841,0.07447465926408768,0.07026708871126175,4.207570552825928
29,0.0742731100974444,0.06837250851581053,5.900600638775539,0.06847217124700547,0.06417139619588852,4.300775051116943
30,0.07273653842139181,0.0668100190224909,5.926519200945025,0.0628266154229641,0.05851900205016136,4.307613372802734
31,0.063200961662257,0.0572125536751965,5.988407253285301,0.057942047089338304,0.053580742329359055,4.361304759979248
32,0.0630100379666367,0.057114780921848886,5.8952564720074125,0.05448555734753609,0.05009268596768379,4.392871379852295
33,0.06292262331974102,0.05709565013608173,5.826972835680212,0.05128149110078812,0.046854741871356964,4.426749229431152
34,0.05959953606984634,0.053798529093321557,5.801006866186157,0.046300300747156145,0.041850004345178604,4.450296401977539
35,0.05455166710341257,0.048712308700962416,5.839357932616152,0.043597970485687254,0.039108991622924805,4.488978862762451
36,0.054284599359212905,0.04851586574946309,5.768733846300887,0.040112437963485716,0.035610705614089966,4.501732349395752
37,0.05286828108501496,0.047075363863308184,5.792917373597466,0.03873825243115425,0.034234512597322464,4.503739833831787
38,0.05158864306018496,0.04586913060231557,5.719511825173082,0.036900606960058216,0.03233244642615318,4.568160533905029
39,0.05303128900166902,0.047318137715286125,5.713150908368063,0.03549997699260712,0.030989214777946472,4.5107622146606445
40,0.05059333395592226,0.04497527891366351,5.618054366298506,0.03450596484541893,0.029952581971883774,4.553382873535156
41,0.051266673874528226,0.04568991862607064,5.57675568926739,0.033994036063551905,0.029459482058882713,4.5345540046691895
42,0.047764079776585255,0.04214267635975743,5.621403054219936,0.03312358793616295,0.028604771941900253,4.518815994262695
43,0.046264115137390927,0.04070927570367295,5.5548394031375254,0.032925536274909975,0.0284508615732193,4.474674701690674
44,0.051798177041677516,0.046360462466279145,5.437714158399298,0.031023435845971108,0.026487478986382484,4.535956859588623
45,0.04901124308415866,0.043571310959192235,5.439931639180793,0.030144874706864357,0.025644594803452492,4.500279903411865
46,0.04541332040264152,0.039986437677792405,5.426882057837345,0.03015559071302414,0.025612108409404755,4.543482303619385
47,0.04219046709742932,0.03675354853778222,5.436917759419733,0.031131315365433693,0.026622766628861427,4.508548736572266
48,0.048013739997895516,0.0426251710180981,5.388568922994031,0.02875667779147625,0.02424563281238079,4.511044979095459
49,0.04420156275984824,0.03881926850145853,5.382293833142472,0.029452226012945174,0.024989452213048935,4.46277379989624
50,0.04462119693777891,0.03932251760799331,5.298678653358479,0.028207848370075228,0.023753054440021515,4.454793930053711
51,0.04262694179544872,0.03740707957052064,5.219861610751239,0.02750761276483536,0.023007191717624664,4.500421047210693
52,0.044860815128442824,0.03961904366396115,5.241771549842376,0.02734919711947441,0.02290792390704155,4.441273212432861
53,0.042451956496615324,0.03718744942981643,5.264506947589605,0.026115869581699373,0.02167133241891861,4.444537162780762
54,0.04218494847377971,0.037040842235010536,5.14410589506981,0.02730986224114895,0.022842204198241234,4.467658042907715
55,0.042588026809941386,0.03739587479215067,5.192151617443593,0.02790621219575405,0.02350873313844204,4.397479057312012
56,0.03960219526532113,0.0344858185896363,5.116376686345193,0.025192706868052483,0.020785657688975334,4.407049179077148
57,0.04004443493275356,0.03498230473802233,5.0621297340791465,0.026040242224931717,0.021593231707811356,4.447010517120361
58,0.042482803641349154,0.037379367495874824,5.10343597327449,0.024494079694151877,0.020091449841856956,4.402629852294922
59,0.041654393864751796,0.0366304994903641,5.023894183006984,0.025747482255101206,0.02128392644226551,4.463555812835693
60,0.04020809092347367,0.03510858228931072,5.099508111221672,0.02497718931734562,0.02057231403887272,4.4048752784729
61,0.039284324949466216,0.03424559499552916,5.038729719953811,0.02372052386403084,0.019285578280687332,4.434945583343506
62,0.03885955966561644,0.03388578542958041,4.973774012324082,0.02408472453057766,0.019638454541563988,4.446269989013672
63,0.04073840791150422,0.03573213374684747,5.006274566949192,0.024546444997191427,0.020129119977355003,4.417325019836426
64,0.04100099380077021,0.03601855079961975,4.982442573218682,0.02361176486313343,0.019234420731663704,4.377344131469727
65,0.039597324375306345,0.03467133733645743,4.925986577574329,0.024001904532313347,0.019637225195765495,4.364679336547852
66,0.03897367217444253,0.03410244671817548,4.871225253720197,0.023014224231243136,0.01860129088163376,4.412933349609375
67,0.04096646865649883,0.03607609759111628,4.8903706739839,0.02616378401219845,0.02177508734166622,4.388696670532227
68,0.03719348721108922,0.03235875517518962,4.834731898793352,0.023577986389398575,0.01914278045296669,4.435205936431885
69,0.04025665941032978,0.03535775828610512,4.898900647076241,0.024799469515681266,0.02039503864943981,4.404430866241455
70,0.037851634141125814,0.03299330204102763,4.85833163796766,0.023912687212228775,0.01950341835618019,4.409268856048584
71,0.04034344461933751,0.035495234468548166,4.84821014429197,0.02223269546031952,0.017833039164543152,4.399656295776367
72,0.0366943480724143,0.03183491539706138,4.859432631310844,0.02169123549759388,0.017298581078648567,4.3926544189453125
73,0.038220624933043595,0.03345244880717044,4.768176296672372,0.022141859859228133,0.017733421176671982,4.408438682556152
74,0.03880676060097958,0.033995510003585416,4.8112504637894995,0.022109369039535524,0.017719179391860962,4.3901896476745605
75,0.037956843536843206,0.0331877354464394,4.769108012824395,0.022259697332978248,0.017845893278717995,4.413804054260254
76,0.03631401981176035,0.03148919133367333,4.824828287328815,0.02187186004221439,0.01750038005411625,4.3714799880981445
77,0.03617322421571916,0.031382601596317776,4.7906226800565,0.021494688108563424,0.017126576974987984,4.3681111335754395
78,0.03694048217514788,0.03218391242950143,4.7565694639639196,0.02129914094507694,0.016913393512368202,4.38574743270874
79,0.03426238157185811,0.02948061567451562,4.7817656489638685,0.02160775011777878,0.01724492758512497,4.362822532653809
80,0.034914104783464975,0.030172618071964454,4.741486031455097,0.020955983012914656,0.01654883846640587,4.407144546508789
81,0.0349096827131183,0.030150181883775846,4.759500392734537,0.020915219843387605,0.01652834564447403,4.386874198913574
82,0.03334319809398203,0.02864045073951816,4.702747342480692,0.020014594465494157,0.01562655344605446,4.388041019439697
83,0.0330171646457895,0.028294110549103187,4.723053523828093,0.02027642233669758,0.015905963256955147,4.370459079742432
84,0.034283681230390974,0.029612944964757165,4.67073596799965,0.021139256551861763,0.01675976999104023,4.379486560821533
85,0.032549530287168664,0.027838906618540344,4.710623634079417,0.020256337746977805,0.01591632328927517,4.340014457702637
86,0.032600429978990056,0.027927679945921463,4.672750155546024,0.021105461820960045,0.016738107427954674,4.367354393005371
87,0.03397512794824867,0.029323473913162246,4.651653730526917,0.019789823323488234,0.015432525426149368,4.357297897338867
88,0.03384930313645081,0.029217410754830656,4.631892280230011,0.019574953265488148,0.01523293275386095,4.342020511627197
89,0.033380251669619165,0.028724298892693484,4.65595253951867,0.019595007739961146,0.015235609374940395,4.359398365020752
90,0.033585006502449666,0.028944320232648764,4.640685889490591,0.02122815962135792,0.016873808577656746,4.354351043701172
91,0.03426597905941016,0.029648262467575758,4.617716252648177,0.020189091861248017,0.015854589641094208,4.334502220153809
92,0.034063530672468034,0.029463577918299805,4.599952812294425,0.021514557257294654,0.01717778481543064,4.336772441864014
93,0.034166559927146053,0.029604866449033,4.56169310313292,0.019534932509064674,0.015187228098511696,4.3477044105529785
94,0.03210499714427766,0.027521739429344397,4.58325780589649,0.01891141528636217,0.014563453383743763,4.347961902618408
95,0.03395854816930101,0.029406604233049537,4.551943989397651,0.018853445306420327,0.0145347211509943,4.318724155426025
96,0.030803302546121743,0.02625033806999732,4.552964603932034,0.01989442117512226,0.015600400045514107,4.294021129608154
97,0.02982309219420112,0.025292096858936564,4.530994852280181,0.019045093789696693,0.014755675569176674,4.2894182205200195
98,0.03200727625319603,0.027481101881274977,4.526174602558346,0.01865530564635992,0.014369099400937557,4.286206245422363
99,0.033201154977978056,0.02870455125526722,4.496604028009559,0.018262980960309504,0.013938306830823421,4.324674129486084
100,0.03036707903771581,0.025855169094145765,4.511909586953744,0.01782332866638899,0.013518366031348705,4.304962635040283
