source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type
SYNTHETIC,synth_2456,85,Lihat Berkas,Berhasil,Laptop Windows,192.168.1.204,5603.0,6.0,2025-02-27 15:58:50,False,Normal,NORMAL
SYNTHETIC,synth_8623,23,Login,Berhasil,Laptop Windows,192.168.1.131,1272.0,1.0,2025-07-26 13:47:56,False,Normal,NORMAL
SYNTHETIC,synth_7026,26,Lihat Perkara,Berhasil,iPhone,192.168.1.109,2320.0,7.0,2025-06-20 11:59:14,False,Normal,NORMAL
SYNTHETIC,synth_3696,51,Cari Berkas,Berhasil,Laptop Windows,192.168.1.223,4191.0,10.0,2025-03-29 10:15:22,False,Normal,NORMAL
SYNTHETIC,synth_2955,26,Logout,Berhasil,iPhone,192.168.1.109,450.0,1.0,2025-03-13 11:23:21,False,Normal,NORMAL
SYNTHETIC,synth_12266,84,Login,Berhasil,Windows,192.168.1.41,415.0,1.0,2025-10-23 11:16:12,False,Normal,NORMAL
SYNTHETIC,synth_6870,57,Cari Berkas,Berhasil,PC Windows,192.168.1.181,1899.0,5.0,2025-06-16 15:17:37,False,Normal,NORMAL
SYNTHETIC,synth_1501,84,Kelola User,Berhasil,Windows,192.168.1.41,5915.0,6.0,2025-02-05 09:41:21,False,Normal,NORMAL
SYNTHETIC,synth_11760,43,Logout,Berhasil,iPhone,192.168.1.77,1444.0,1.0,2025-10-12 07:33:35,False,Normal,NORMAL
SYNTHETIC,synth_4940,45,Lihat Perkara,Berhasil,PC Windows,192.168.1.149,4861.0,4.0,2025-05-01 08:31:27,False,Normal,NORMAL
SYNTHETIC,synth_1270,26,Logout,Berhasil,iPhone,192.168.1.109,433.0,1.0,2025-01-30 07:46:38,False,Normal,NORMAL
SYNTHETIC,synth_4444,54,Verifikasi,Berhasil,PC Windows,192.168.1.43,7126.0,2.0,2025-04-16 16:01:34,False,Normal,NORMAL
SYNTHETIC,synth_4182,54,Lihat Berkas,Berhasil,PC Windows,192.168.1.43,2395.0,8.0,2025-04-10 08:13:39,False,Normal,NORMAL
SYNTHETIC,synth_4581,36,Lihat Perkara,Berhasil,Windows,192.168.1.93,3784.0,8.0,2025-04-21 10:04:43,False,Normal,NORMAL
SYNTHETIC,synth_13832,82,Lihat Perkara,Berhasil,Android,192.168.1.25,5363.0,3.0,2025-12-01 11:39:22,False,Normal,NORMAL
SYNTHETIC,synth_5255,54,Login,Berhasil,PC Windows,192.168.1.43,620.0,1.0,2025-05-09 08:29:44,False,Normal,NORMAL
SYNTHETIC,synth_9742,77,Logout,Berhasil,PC Windows,192.168.1.193,923.0,1.0,2025-08-24 08:22:26,False,Normal,NORMAL
SYNTHETIC,synth_14726,58,Logout,Berhasil,Windows,192.168.1.157,676.0,1.0,2025-12-24 14:27:03,False,Normal,NORMAL
SYNTHETIC,synth_11701,66,Lihat Perkara,Berhasil,Windows,192.168.1.208,3242.0,3.0,2025-10-10 11:01:11,False,Normal,NORMAL
SYNTHETIC,synth_8037,40,Lihat Perkara,Berhasil,Android,192.168.1.139,3835.0,6.0,2025-07-14 14:04:32,False,Normal,NORMAL
SYNTHETIC,synth_4054,33,Logout,Berhasil,Laptop Windows,192.168.1.247,644.0,1.0,2025-04-07 11:16:28,False,Normal,NORMAL
SYNTHETIC,synth_9281,34,Cari Berkas,Berhasil,PC Windows,192.168.1.28,3328.0,3.0,2025-08-12 10:20:44,False,Normal,NORMAL
SYNTHETIC,synth_11800,56,Logout,Berhasil,Laptop Windows,192.168.1.173,316.0,1.0,2025-10-12 15:56:17,False,Normal,NORMAL
SYNTHETIC,synth_3387,6,Input Berkas,Berhasil,PC Windows,192.168.1.64,7663.0,7.0,2025-03-22 13:00:17,False,Normal,NORMAL
SYNTHETIC,synth_5420,48,Login,Gagal,Laptop Windows,192.168.1.199,1074.0,1.0,2025-05-13 10:13:49,False,Normal,NORMAL
SYNTHETIC,synth_12823,82,Cari Berkas,Berhasil,Android,192.168.1.25,1485.0,9.0,2025-11-06 10:57:22,False,Normal,NORMAL
SYNTHETIC,synth_9981,44,Logout,Berhasil,iPhone,192.168.1.228,222.0,1.0,2025-08-30 08:03:25,False,Normal,NORMAL
SYNTHETIC,synth_14507,80,Logout,Berhasil,PC Windows,192.168.1.58,1200.0,1.0,2025-12-18 15:16:42,False,Normal,NORMAL
SYNTHETIC,synth_481,67,Login,Berhasil,PC Windows,192.168.1.104,731.0,1.0,2025-01-12 09:16:34,False,Normal,NORMAL
SYNTHETIC,synth_12680,24,Logout,Berhasil,iPhone,192.168.1.8,827.0,1.0,2025-11-02 14:00:41,False,Normal,NORMAL
SYNTHETIC,synth_891,75,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.192,3042.0,7.0,2025-01-21 13:24:10,False,Normal,NORMAL
SYNTHETIC,synth_356,49,Logout,Berhasil,PC Windows,192.168.1.254,202.0,1.0,2025-01-09 09:37:27,False,Normal,NORMAL
SYNTHETIC,synth_9301,33,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.247,3956.0,1.0,2025-08-12 16:49:14,False,Normal,NORMAL
SYNTHETIC,synth_971,20,Logout,Berhasil,iPhone,192.168.1.110,297.0,1.0,2025-01-22 12:50:23,False,Normal,NORMAL
SYNTHETIC,synth_9123,31,Cari Berkas,Berhasil,Android,192.168.1.89,3652.0,9.0,2025-08-08 15:02:53,False,Normal,NORMAL
SYNTHETIC,synth_3262,41,Lihat Perkara,Berhasil,Windows,192.168.1.251,1391.0,3.0,2025-03-21 07:20:39,False,Normal,NORMAL
SYNTHETIC,synth_9812,22,Lihat Perkara,Berhasil,Windows,192.168.1.57,4879.0,2.0,2025-08-26 09:48:59,False,Normal,NORMAL
SYNTHETIC,synth_13347,51,Logout,Berhasil,Laptop Windows,192.168.1.223,464.0,1.0,2025-11-18 14:14:44,False,Normal,NORMAL
SYNTHETIC,synth_14710,21,Logout,Berhasil,Windows,192.168.1.9,1490.0,1.0,2025-12-24 10:24:53,False,Normal,NORMAL
SYNTHETIC,synth_2723,69,Cari Berkas,Berhasil,Laptop Windows,192.168.1.235,3792.0,8.0,2025-03-06 12:49:51,False,Normal,NORMAL
SYNTHETIC,synth_10211,22,Cari Berkas,Berhasil,Windows,192.168.1.57,5983.0,5.0,2025-09-04 16:05:23,False,Normal,NORMAL
SYNTHETIC,synth_11423,82,Cari Berkas,Berhasil,Android,192.168.1.25,2553.0,2.0,2025-10-04 16:07:28,False,Normal,NORMAL
SYNTHETIC,synth_7146,84,Logout,Berhasil,Windows,192.168.1.41,663.0,1.0,2025-06-23 10:30:48,False,Normal,NORMAL
SYNTHETIC,synth_14509,26,Lihat Perkara,Berhasil,iPhone,192.168.1.109,4075.0,6.0,2025-12-18 16:28:56,False,Normal,NORMAL
SYNTHETIC,synth_8423,66,Login,Berhasil,Windows,192.168.1.208,969.0,1.0,2025-07-23 07:41:15,False,Normal,NORMAL
SYNTHETIC,synth_6620,70,Logout,Berhasil,iPhone,192.168.1.226,1290.0,1.0,2025-06-11 12:04:53,False,Normal,NORMAL
SYNTHETIC,synth_3761,31,Login,Gagal,Android,192.168.1.89,534.0,1.0,2025-03-31 09:40:27,False,Normal,NORMAL
SYNTHETIC,synth_1478,21,Logout,Berhasil,Windows,192.168.1.9,954.0,1.0,2025-02-04 11:20:14,False,Normal,NORMAL
SYNTHETIC,synth_2240,41,Lihat Perkara,Berhasil,Windows,192.168.1.251,5966.0,9.0,2025-02-22 14:17:16,False,Normal,NORMAL
SYNTHETIC,synth_12152,39,Cari Berkas,Berhasil,Windows,192.168.1.188,2074.0,6.0,2025-10-21 09:02:55,False,Normal,NORMAL
SYNTHETIC,synth_14408,78,Cari Berkas,Berhasil,iPhone,192.168.1.111,4351.0,10.0,2025-12-16 10:10:03,False,Normal,NORMAL
