epoch,train_total,train_reconstruction,train_kl,val_normal_total,val_normal_reconstruction,val_normal_kl
60,0.04546047227734374,0.04008195041520789,5.378521473538471,0.0355641081482172,0.03094376064836979,4.620347499847412
61,0.046891547749232376,0.04155287198119313,5.338675223816157,0.03677198040485382,0.03219594061374664,4.576039791107178
62,0.04407510931747078,0.03876496205597571,5.310146971720005,0.03487924975156784,0.0302654430270195,4.61380672454834
63,0.04626636654527629,0.04098219002351437,5.284176637236194,0.03452868019044399,0.029931610450148582,4.59706974029541
64,0.044068364518896404,0.03880411721085133,5.264247302909433,0.033123700872063636,0.028531381860375404,4.592319011688232
65,0.04309178443319181,0.03778898009334936,5.302804231021174,0.03338496521115303,0.028820324689149857,4.564640522003174
66,0.042375165263954406,0.0371881878981002,5.186977027912986,0.033057284593582155,0.02841779589653015,4.639488697052002
67,0.04307096229754291,0.03782666360293138,5.244298643605205,0.033433371171355246,0.028851663693785667,4.58170747756958
68,0.04485907662397265,0.03967140467142,5.187672078453841,0.034325633615255355,0.029746945947408676,4.57868766784668
69,0.041720761584395215,0.036547872089530406,5.172888678607991,0.03261982370913029,0.028066465631127357,4.55335807800293
70,0.04226327335398751,0.03711602467236257,5.147248523353596,0.032022797256708146,0.0274566151201725,4.5661821365356445
71,0.04199774839548156,0.03686717119525058,5.130576474859572,0.032082100600004194,0.027527164667844772,4.554935932159424
72,0.04128398650931316,0.03615048440178131,5.133501732629522,0.031028314366936684,0.0264743659645319,4.553948402404785
73,0.0450175470105973,0.0399180612582762,5.099485518104414,0.03374715584516525,0.029208175837993622,4.538980007171631
74,0.04130223800012399,0.036164668750980816,5.137568643136684,0.03057754920423031,0.02603827975690365,4.53926944732666
75,0.04246310598409051,0.037450094870230856,5.013010877853274,0.030914624705910682,0.026366213336586952,4.5484113693237305
76,0.03965094077641597,0.03452566088549307,5.125279478864944,0.03029552888870239,0.02579808235168457,4.497446537017822
77,0.03982858339387817,0.03480628827299835,5.02229451759677,0.029525303959846497,0.025025084614753723,4.500219345092773
78,0.041958084704437085,0.03693470794600544,5.023376898105711,0.030960068196058274,0.02644459530711174,4.515472888946533
79,0.03843328035764844,0.033425098815179057,5.008181239543945,0.029168571576476097,0.02465496025979519,4.513611316680908
80,0.03819969020219758,0.033212516447115814,4.987173426555903,0.02863568651676178,0.02414412796497345,4.49155855178833
81,0.03834651516599692,0.033368637576193474,4.977877488646744,0.027969175845384598,0.023499149829149246,4.470026016235352
82,0.03859410265718365,0.03365273627771099,4.941365926757494,0.028494065940380096,0.02404027432203293,4.453791618347168
83,0.040947175066791686,0.03605688160027599,4.890293204753268,0.02833652737736702,0.023868996649980545,4.467530727386475
84,0.03747161212267826,0.03255910267348233,4.912509309405135,0.028476256251335146,0.024040445685386658,4.435810565948486
85,0.03772595641507181,0.032855068822208955,4.870887427666169,0.028210783079266548,0.023754017427563667,4.456765651702881
86,0.039064742984644116,0.0341665003468178,4.898242245766264,0.02722947072982788,0.0227968692779541,4.432601451873779
87,0.03622856278059999,0.03140393234594839,4.824630689994473,0.026904452189803123,0.02247125469148159,4.433197498321533
88,0.03665529550405769,0.03181097459038306,4.844320389371628,0.026874715864658356,0.022471584379673004,4.403131484985352
89,0.03606745092971518,0.031276349119316815,4.791101799310032,0.025801874443888664,0.021388081833720207,4.413792610168457
90,0.03615513740608337,0.031311232402103685,4.843905006936573,0.025233496233820915,0.020831523463129997,4.401972770690918
91,0.03685425874575311,0.03207337299930831,4.780885997702496,0.02547372031211853,0.021065324544906616,4.408395767211914
92,0.037814203085616116,0.0330137561413389,4.800446983417083,0.025860483765602113,0.021436408162117004,4.424075603485107
93,0.038321432027742075,0.033500437914119066,4.820993972509399,0.025853860467672348,0.021428462117910385,4.425398349761963
94,0.03625244193031956,0.031469059052728794,4.783382890118632,0.024923879265785216,0.020471349358558655,4.4525299072265625
95,0.034677606202448,0.029885551821703077,4.792054028174896,0.025863183811306954,0.02140824683010578,4.454936981201172
96,0.036255587738581174,0.03153065735031668,4.724929884270651,0.025697985738515852,0.021244224160909653,4.453761577606201
97,0.03237309833069383,0.027582350174845355,4.790747718462433,0.024402817428112032,0.020006053149700165,4.396764278411865
98,0.034867460846745316,0.030156683536640347,4.7107774595056435,0.02482154928147793,0.020435279235243797,4.386270046234131
99,0.03399817252594871,0.029316062102818924,4.682110518761776,0.026098696306347847,0.021739857271313667,4.35883903503418
100,0.03681083779305453,0.03214908963161722,4.661747714558096,0.024083420649170875,0.019696379080414772,4.3870415687561035
