epoch,train_total,train_reconstruction,train_kl,val_normal_total,val_normal_reconstruction,val_normal_kl
45,0.015944810921805247,0.012426231504763876,3.5185792059217182,0.006780769947916269,0.0032876082696020603,3.493161678314209
46,0.016461662689915724,0.013003651445252555,3.458011099951608,0.0063855899963527925,0.002894206205382943,3.4913837909698486
47,0.015641503296153887,0.012165423366001673,3.476079771259853,0.006793643575161695,0.003314014058560133,3.4796295166015625
48,0.01563953581643956,0.012166302417431558,3.473233232280186,0.006969076691195369,0.0035797234158962965,3.3893532752990723
49,0.015364993619918823,0.011904525525229318,3.4604679205213276,0.007173758272081613,0.003703633788973093,3.4701244831085205
50,0.015393212082130568,0.011963620284625462,3.4295916258130754,0.006343484362587333,0.0029158310499042273,3.4276533126831055
51,0.015052908039944513,0.011600649931601115,3.452257945087978,0.006890264166519046,0.0034146353136748075,3.4756288528442383
52,0.015008422042429448,0.011585404576148305,3.4230173005785263,0.006468648700043559,0.0031068611424416304,3.3617875576019287
53,0.01502174456673009,0.01164480994705643,3.3769344692230225,0.006666551215574145,0.0032873309683054686,3.3792202472686768
54,0.014546383877311435,0.011147112442553044,3.3992712936946323,0.006391780750826002,0.002984269754961133,3.407510995864868
55,0.014697012826800346,0.011297940035802978,3.3990726286751882,0.006530777925625444,0.0031341316644102335,3.39664626121521
56,0.01450785442335265,0.011138273830924715,3.3695804010663712,0.006691069629043341,0.003300079610198736,3.3909900188446045
57,0.014807586730378014,0.011392154343213353,3.4154321816035678,0.006311412446200848,0.0028980327770113945,3.413379669189453
58,0.01444377209671906,0.011074481725054128,3.3692902190072194,0.006793432863429189,0.0034366187173873186,3.35681414604187
59,0.014351380515950066,0.010985377347362893,3.366003008488246,0.006276885928586126,0.002888274611905217,3.388611316680908
60,0.014216133078081268,0.010840358935935157,3.375773947143555,0.006721856875345111,0.0033582530450075865,3.3636038303375244
61,0.013859465308913162,0.010523820532858372,3.3356446259634835,0.0055994929503649475,0.0023066930007189512,3.292799949645996
62,0.01379196621477604,0.01045631187153714,3.335654202597482,0.006052734959870577,0.002734467852860689,3.3182671070098877
63,0.013685986241059643,0.010386865771029676,3.2991202902112686,0.006566307105123997,0.0033035660162568092,3.2627410888671875
64,0.0137749555259943,0.010463934675923416,3.311020732171195,0.005766737528145313,0.0024247439578175545,3.341993570327759
65,0.013467319474901472,0.01012395032197237,3.343368965748378,0.005960381032899023,0.002650101901963353,3.310279130935669
66,0.013600973672100477,0.010288907377847604,3.312066118022374,0.006381714167073369,0.0030846272129565477,3.2970869541168213
67,0.013407070546277931,0.010103708044120243,3.3033622783115932,0.006181581864133477,0.0028718060348182917,3.3097758293151855
68,0.013339169415618692,0.010043944197041648,3.2952251121520995,0.006417187387123704,0.0031180905643850565,3.2990968227386475
69,0.013022473278215953,0.009732061403564045,3.290411728995187,0.006095007561147213,0.00282223429530859,3.272773265838623
70,0.013009353469312191,0.009721737446316651,3.2876158448355537,0.006020050529390574,0.002715537790209055,3.3045127391815186
71,0.013435130945060934,0.010105921780211585,3.3292090091160365,0.006244553223252297,0.0029260460287332535,3.318507194519043
72,0.01325088868864945,0.009932577829488686,3.318310685947963,0.005734895696863532,0.0024116539862006903,3.323241710662842
73,0.013434386987771307,0.010128569196803229,3.305817642702375,0.006185576936230064,0.0028886289801448584,3.296947956085205
74,0.012794772789308004,0.009476297458048377,3.318475180053711,0.0062028612215071915,0.0028863784391433,3.3164827823638916
75,0.012536318204445498,0.009227715229349476,3.3086028234209333,0.005792116675525904,0.0025085494853556156,3.283567190170288
76,0.01259516202892576,0.009302436138476644,3.292725711277553,0.006010039709508419,0.0027529438957571983,3.2570958137512207
77,0.0124576130513634,0.009167381027128016,3.2902318187168667,0.006129410494118929,0.002859116066247225,3.270294427871704
78,0.01262572550688471,0.009337495373402322,3.2882300226484027,0.006000514164566994,0.0027389172464609146,3.261596918106079
79,0.012769477776757309,0.009495050704479218,3.274426904296875,0.005855099998414517,0.0026244884356856346,3.230611562728882
80,0.012105469741352968,0.008866864074340888,3.2386055646623886,0.006452376728877425,0.0032225397881120443,3.229836940765381
81,0.012483841147805963,0.00920113844126463,3.2827025647299632,0.005947067543864251,0.0026732664555311203,3.27380108833313
82,0.012020257820189,0.008760510271149023,3.2597473771231513,0.0062992742639034986,0.003055411158129573,3.243863105773926
83,0.011997568426813397,0.008729589422685759,3.2679788778577534,0.006063958732411265,0.0028779867570847273,3.185971975326538
84,0.01229774405360222,0.009055370448316847,3.2423734360831125,0.005997593730688095,0.002774026244878769,3.223567485809326
85,0.012195541633452689,0.008961188560724259,3.2343529263632638,0.0064773234799504285,0.0032310010865330696,3.2463223934173584
86,0.012022333233697073,0.008811869946547916,3.210463132749285,0.005678627539426088,0.0024915416724979877,3.1870858669281006
87,0.011655490096339158,0.008431399425225599,3.2240905242374964,0.0060387609321624035,0.0028382923919707537,3.2004685401916504
88,0.012174941394371646,0.00894838040503008,3.2265608451298307,0.005977931272238493,0.0027702446095645428,3.20768666267395
89,0.012446017948218754,0.00922712778534208,3.218890011324201,0.006086293192580342,0.0028592359740287066,3.2270572185516357
90,0.011788119194763047,0.008561467474273273,3.2266515432630265,0.005884420933201909,0.0026878092903643847,3.1966116428375244
91,0.011583820379844734,0.008371789677228247,3.212030557359968,0.006232197560369968,0.0030560577288269997,3.1761398315429688
92,0.011708528850972653,0.008482118166131633,3.2264104981558663,0.0061936564724892375,0.002985714701935649,3.207941770553589
93,0.011459819066311631,0.008259449626718249,3.200369284929548,0.0058999968133866786,0.0027101910673081875,3.189805746078491
94,0.011668366718292236,0.008463713576751096,3.2046529712677003,0.006011193605139851,0.00279511627741158,3.2160773277282715
95,0.011218452377404485,0.00799204352923802,3.2264087082454136,0.006104835947975517,0.0029177682008594275,3.187067747116089
96,0.012079504246371133,0.008869203959405422,3.2103001005990164,0.005831826413050294,0.002607804024592042,3.224022388458252
97,0.01145988015553781,0.00826217167579702,3.19770839642116,0.006385428871959448,0.0031977607868611813,3.1876680850982666
98,0.011352387663722038,0.008163953367301396,3.188434182848249,0.0060322719141840935,0.0028501031920313835,3.18216872215271
99,0.010777258864896638,0.007620487787148782,3.1567708898271833,0.005563828982412815,0.0024585509672760963,3.1052780151367188
100,0.011038363239169121,0.007875166987947055,3.1631960747310095,0.00608914914354682,0.0029089986346662045,3.1801505088806152
