source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,anomaly_type,severity,base_record_id,mutated_features,raw_before,raw_after,primary_joint_combination,primary_joint_frequency,threat_rationale,preprocessing_status
V8_1_ANOMALY,v8_1_t1_19,70,Cari Berkas,Gagal,iPhone,192.168.1.226,2485.0,8.0,2025-01-15 04:40:55,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_7430,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-06-28 16:21:44""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_20,71,Lihat Perkara,Gagal,PC Windows,192.168.1.56,4735.0,3.0,2025-01-15 04:21:58,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_6374,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-06-05 12:14:25""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_21,38,Cari Berkas,Gagal,PC Windows,192.168.1.208,1051.0,4.0,2025-01-15 02:19:54,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_9107,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-08-08 11:25:46""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 02:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_22,53,Login,Gagal,PC Windows,192.168.1.118,1035.0,1.0,2025-01-15 02:04:28,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_8148,"status,hour","{""status"": ""Gagal"", ""waktu"": ""2025-07-16 15:47:47""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 02:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_23,58,Lihat Perkara,Gagal,Windows,192.168.1.157,1793.0,2.0,2025-01-15 04:11:27,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_11671,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-10-09 16:15:17""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_24,67,Lihat Perkara,Gagal,PC Windows,192.168.1.104,4632.0,7.0,2025-01-15 00:41:28,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_2354,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-02-25 07:21:53""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 00:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_25,21,Lihat Perkara,Gagal,Windows,192.168.1.9,3212.0,2.0,2025-01-15 01:13:33,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_1242,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-01-29 13:21:32""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 01:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_26,66,Logout,Gagal,Windows,192.168.1.208,820.0,1.0,2025-01-15 04:56:26,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_12934,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-11-08 14:22:31""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_27,6,Lihat Berkas,Gagal,PC Windows,192.168.1.64,3701.0,5.0,2025-01-15 00:49:37,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_90,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-01-02 13:13:36""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 00:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_28,28,Cari Berkas,Gagal,iPhone,192.168.1.73,5903.0,7.0,2025-01-15 04:05:18,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_9597,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-08-20 12:32:45""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_29,36,Logout,Gagal,Windows,192.168.1.93,221.0,1.0,2025-01-15 04:49:26,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_12288,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-10-23 14:46:39""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_30,82,Login,Gagal,Android,192.168.1.25,1195.0,1.0,2025-01-15 04:50:23,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_12821,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-11-06 10:53:38""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_31,81,Login,Gagal,Laptop Windows,192.168.1.132,512.0,1.0,2025-01-15 05:17:14,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_13142,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-11-13 10:05:35""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 05:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_32,42,Lihat Perkara,Gagal,Android,192.168.1.22,1003.0,5.0,2025-01-15 04:38:08,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_10758,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-09-18 07:40:24""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_33,71,Cari Berkas,Gagal,PC Windows,192.168.1.56,1552.0,6.0,2025-01-15 04:11:48,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_2367,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-02-25 12:02:13""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_34,45,Lihat Perkara,Gagal,PC Windows,192.168.1.149,1785.0,6.0,2025-01-15 00:47:47,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_5865,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-05-24 11:45:24""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 00:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_35,36,Logout,Gagal,Windows,192.168.1.93,233.0,1.0,2025-01-15 04:39:28,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_4910,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-04-30 11:17:53""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_36,49,Cari Berkas,Gagal,PC Windows,192.168.1.254,1868.0,6.0,2025-01-15 04:16:46,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_14233,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-12-12 13:08:34""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_37,38,Logout,Gagal,PC Windows,192.168.1.208,219.0,1.0,2025-01-15 03:27:30,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_9660,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-08-22 09:40:19""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 03:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_38,34,Logout,Gagal,PC Windows,192.168.1.28,242.0,1.0,2025-01-15 03:02:08,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_8135,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-07-16 13:59:16""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 03:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_39,47,Login,Gagal,Windows,192.168.1.13,404.0,1.0,2025-01-15 01:06:26,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_9940,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-08-29 10:44:33""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 01:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_40,28,Lihat Perkara,Gagal,iPhone,192.168.1.73,5019.0,3.0,2025-01-15 04:39:28,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_9596,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-08-20 12:30:50""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_41,85,Lihat Perkara,Gagal,Laptop Windows,192.168.1.204,1226.0,5.0,2025-01-15 05:33:04,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_6184,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-05-31 16:46:52""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 05:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_42,72,Cari Berkas,Gagal,Android,192.168.1.103,5050.0,8.0,2025-01-15 04:34:38,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_6923,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-06-18 09:49:53""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_43,85,Lihat Berkas,Gagal,Laptop Windows,192.168.1.204,2795.0,4.0,2025-01-15 03:33:05,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_6750,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-06-14 16:59:29""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 03:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_44,48,Input Berkas,Gagal,Laptop Windows,192.168.1.199,3422.0,1.0,2025-01-15 03:47:18,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_10644,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-09-14 11:11:45""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 03:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_45,57,Lihat Perkara,Gagal,PC Windows,192.168.1.181,530.0,4.0,2025-01-15 03:01:20,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_8909,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-08-03 12:59:47""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 03:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_46,61,Cari Berkas,Gagal,Android,192.168.1.99,2871.0,2.0,2025-01-15 02:58:12,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_13227,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-11-15 09:16:45""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 02:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_47,22,Cari Berkas,Gagal,Windows,192.168.1.57,884.0,9.0,2025-01-15 01:24:59,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_3153,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-03-18 10:04:17""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 01:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_48,60,Cari Berkas,Gagal,Laptop Windows,192.168.1.43,2571.0,9.0,2025-01-15 05:02:14,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_395,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-01-09 16:35:59""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 05:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_49,84,Kelola Kode Klasifikasi,Gagal,Windows,192.168.1.41,1128.0,4.0,2025-01-15 04:03:51,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_6050,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-05-28 11:59:58""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_50,82,Cari Berkas,Gagal,Android,192.168.1.25,1045.0,7.0,2025-01-15 01:55:17,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_3684,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-03-29 08:08:02""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 01:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_51,72,Logout,Gagal,Android,192.168.1.103,909.0,1.0,2025-01-15 02:39:07,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_7615,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-07-04 09:45:18""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 02:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_52,54,Login,Gagal,PC Windows,192.168.1.43,1141.0,1.0,2025-01-15 03:30:47,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_10590,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-09-12 11:39:26""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 03:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_53,77,Login,Gagal,PC Windows,192.168.1.193,1406.0,1.0,2025-01-15 05:39:24,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_608,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-01-15 10:56:47""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 05:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_54,85,Input Berkas,Gagal,Laptop Windows,192.168.1.204,9716.0,1.0,2025-01-15 02:25:48,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_5692,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-05-20 14:49:27""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 02:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_55,40,Cari Berkas,Gagal,Android,192.168.1.139,2121.0,5.0,2025-01-15 01:10:20,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_7396,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-06-28 12:25:53""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 01:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_56,25,Logout,Gagal,iPhone,192.168.1.52,360.0,1.0,2025-01-15 00:06:05,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_9077,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-08-08 07:15:51""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 00:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_57,41,Logout,Gagal,Windows,192.168.1.251,1402.0,1.0,2025-01-15 04:43:41,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_9542,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-08-18 15:33:42""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 04:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_58,24,Logout,Gagal,iPhone,192.168.1.8,979.0,1.0,2025-01-15 02:43:09,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_14210,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-12-11 15:22:05""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 02:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_59,79,Lihat Perkara,Gagal,iPhone,192.168.1.104,5344.0,4.0,2025-01-15 05:30:56,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_12854,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-11-07 07:58:49""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 05:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_60,84,Dashboard,Gagal,Windows,192.168.1.41,1683.0,1.0,2025-01-15 00:29:41,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_12267,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-10-23 11:16:23""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 00:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_61,24,Login,Gagal,iPhone,192.168.1.8,1615.0,1.0,2025-01-15 02:26:09,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_10235,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-09-05 10:08:51""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 02:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
V8_1_ANOMALY,v8_1_t1_62,67,Cari Berkas,Gagal,PC Windows,192.168.1.104,1825.0,8.0,2025-01-15 02:14:18,True,Medium,ANOMALY,failed_offhours_access,Moderate,synth_2824,"status,hour","{""status"": ""Berhasil"", ""waktu"": ""2025-03-09 13:34:04""}","{""status"": ""Gagal"", ""waktu"": ""2025-01-15 02:00:00""}",Gagal+Night,0,Failed operation during off-hours (suspicious but plausible),pending
