source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,anomaly_type,severity,base_record_id,mutated_features,raw_before,raw_after,primary_joint_combination,primary_joint_frequency,threat_rationale,preprocessing_status
SYNTHETIC,synth_9905,19,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,4748.0,10.0,2025-08-28 15:13:52,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_9905,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.24"", ""durasi_ms"": 4748.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-08-28 15:13:52""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4748.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-08-28 15:13:52""}","[2, ""UNKNOWN"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_12584,38,Logout,Berhasil,Virtual Machine,8.8.8.8,1428.0,1.0,2025-10-31 10:15:41,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_12584,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.208"", ""durasi_ms"": 1428.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-31 10:15:41""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1428.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-31 10:15:41""}","[1, ""Logout"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_8620,34,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,5383.0,3.0,2025-07-26 11:27:54,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_8620,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.28"", ""durasi_ms"": 5383.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-07-26 11:27:54""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5383.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-07-26 11:27:54""}","[2, ""UNKNOWN"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_296,37,Logout,Berhasil,Virtual Machine,8.8.8.8,307.0,1.0,2025-01-07 14:40:47,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_296,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.156"", ""durasi_ms"": 307.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-07 14:40:47""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 307.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-07 14:40:47""}","[2, ""Logout"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_7509,28,Login,Berhasil,Virtual Machine,8.8.8.8,1865.0,1.0,2025-07-01 14:05:41,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_7509,"ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.73"", ""durasi_ms"": 1865.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-01 14:05:41""}","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1865.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-01 14:05:41""}","[2, ""Login"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_4832,60,Login,Berhasil,Virtual Machine,8.8.8.8,1210.0,1.0,2025-04-28 14:32:13,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_4832,"ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 1210.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-28 14:32:13""}","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1210.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-28 14:32:13""}","[2, ""Login"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_1010,43,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,4950.0,8.0,2025-01-23 11:48:58,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_1010,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.77"", ""durasi_ms"": 4950.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-01-23 11:48:58""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4950.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-01-23 11:48:58""}","[2, ""UNKNOWN"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_12621,53,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,1798.0,4.0,2025-11-01 07:59:31,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_12621,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.118"", ""durasi_ms"": 1798.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-11-01 07:59:31""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1798.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-11-01 07:59:31""}","[1, ""UNKNOWN"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_12675,24,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,1629.0,4.0,2025-11-02 13:55:59,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_12675,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 1629.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-11-02 13:55:59""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1629.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-11-02 13:55:59""}","[2, ""UNKNOWN"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_6982,32,Login,Berhasil,Virtual Machine,8.8.8.8,639.0,1.0,2025-06-19 14:30:55,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_6982,"ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.41"", ""durasi_ms"": 639.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-19 14:30:55""}","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 639.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-19 14:30:55""}","[2, ""Login"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_7079,81,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,5245.0,9.0,2025-06-22 07:53:19,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_7079,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.132"", ""durasi_ms"": 5245.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-06-22 07:53:19""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5245.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-06-22 07:53:19""}","[1, ""UNKNOWN"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_7006,56,Logout,Berhasil,Virtual Machine,8.8.8.8,673.0,1.0,2025-06-20 09:03:05,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_7006,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.173"", ""durasi_ms"": 673.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-20 09:03:05""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 673.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-20 09:03:05""}","[1, ""Logout"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_2981,65,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,895.0,10.0,2025-03-14 08:52:43,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_2981,"ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.60"", ""durasi_ms"": 895.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-03-14 08:52:43""}","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 895.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-03-14 08:52:43""}","[1, ""UNKNOWN"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_12116,28,Logout,Berhasil,Virtual Machine,8.8.8.8,233.0,1.0,2025-10-20 09:42:52,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_12116,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.73"", ""durasi_ms"": 233.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-20 09:42:52""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 233.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-20 09:42:52""}","[1, ""Logout"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_12275,19,Login,Berhasil,Virtual Machine,8.8.8.8,372.0,1.0,2025-10-23 11:57:12,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_12275,"ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.24"", ""durasi_ms"": 372.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-23 11:57:12""}","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 372.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-23 11:57:12""}","[2, ""Login"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_7065,27,Login,Berhasil,Virtual Machine,8.8.8.8,1658.0,1.0,2025-06-21 15:14:22,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_7065,"ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.116"", ""durasi_ms"": 1658.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-21 15:14:22""}","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1658.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-21 15:14:22""}","[2, ""Login"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_1359,47,Login,Berhasil,Virtual Machine,8.8.8.8,1967.0,1.0,2025-02-01 12:22:22,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_1359,"ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.13"", ""durasi_ms"": 1967.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-01 12:22:22""}","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1967.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-01 12:22:22""}","[2, ""Login"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_2537,51,Logout,Berhasil,Virtual Machine,8.8.8.8,1445.0,1.0,2025-03-02 09:27:42,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_2537,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.223"", ""durasi_ms"": 1445.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-02 09:27:42""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1445.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-02 09:27:42""}","[1, ""Logout"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_1702,61,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,4449.0,10.0,2025-02-09 16:27:20,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_1702,"ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 4449.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-02-09 16:27:20""}","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4449.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-02-09 16:27:20""}","[2, ""UNKNOWN"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_5253,67,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,4351.0,7.0,2025-05-09 08:23:22,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_5253,"ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.104"", ""durasi_ms"": 4351.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-05-09 08:23:22""}","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4351.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-05-09 08:23:22""}","[1, ""UNKNOWN"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_8959,64,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,3468.0,9.0,2025-08-04 16:39:16,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_8959,"ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.217"", ""durasi_ms"": 3468.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-08-04 16:39:16""}","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3468.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-08-04 16:39:16""}","[2, ""UNKNOWN"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_13899,28,Logout,Berhasil,Virtual Machine,8.8.8.8,401.0,1.0,2025-12-03 13:34:18,False,Normal,ANOMALY_V6,suspicious_external_access,Mild,synth_13899,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.73"", ""durasi_ms"": 401.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-03 13:34:18""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 401.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-03 13:34:18""}","[2, ""Logout"", ""Virtual Machine"", ""External""]",0.0,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD
