user_id,activity,status,device,ip_address,duration_ms,object_count,hour,day_of_week
6,Lihat Berkas,Berhasil,PC Windows,192.168.1.64,5163,7,15,2
6,Input Berkas,Berhasil,PC Windows,192.168.1.64,7124,4,15,2
6,Verifikasi,Berhasil,PC Windows,192.168.1.64,9138,2,15,2
6,Logout,Berhasil,PC Windows,192.168.1.64,939,1,16,2
49,Login,Berhasil,PC Windows,192.168.1.254,1056,1,7,3
49,Lihat Perkara,Berhasil,PC Windows,192.168.1.254,869,3,7,3
49,Cari Berkas,Berhasil,PC Windows,192.168.1.254,2453,2,7,3
49,Logout,Berhasil,PC Windows,192.168.1.254,304,1,7,3
38,Login,Berhasil,PC Windows,192.168.1.208,1188,1,7,3
38,Lihat Perkara,Berhasil,PC Windows,192.168.1.208,1438,1,7,3
38,Cari Berkas,Berhasil,PC Windows,192.168.1.208,744,9,7,3
38,Logout,Berhasil,PC Windows,192.168.1.208,1493,1,7,3
25,Login,Berhasil,iPhone,192.168.1.52,357,1,7,3
25,Lihat Perkara,Berhasil,iPhone,192.168.1.52,1798,9,7,3
25,Cari Berkas,Berhasil,iPhone,192.168.1.52,1734,7,7,3
25,Logout,Berhasil,iPhone,192.168.1.52,1172,1,8,3
50,Login,Gagal,Windows,192.168.1.220,702,1,8,3
50,Lihat Perkara,Berhasil,Windows,192.168.1.220,4592,7,8,3
50,Cari Berkas,Berhasil,Windows,192.168.1.220,5962,3,8,3
50,Logout,Berhasil,Windows,192.168.1.220,1280,1,8,3
54,Login,Berhasil,PC Windows,192.168.1.43,1495,1,9,3
54,Lihat Perkara,Berhasil,PC Windows,192.168.1.43,4764,9,9,3
54,Lihat Berkas,Berhasil,PC Windows,192.168.1.43,3440,7,9,3
54,Input Berkas,Berhasil,PC Windows,192.168.1.43,7896,10,9,3
54,Verifikasi,Berhasil,PC Windows,192.168.1.43,5625,9,9,3
54,Logout,Berhasil,PC Windows,192.168.1.43,1367,1,9,3
78,Login,Berhasil,iPhone,192.168.1.111,1463,1,9,3
78,Lihat Perkara,Berhasil,iPhone,192.168.1.111,511,8,9,3
78,Cari Berkas,Berhasil,iPhone,192.168.1.111,2084,3,9,3
78,Logout,Berhasil,iPhone,114.157.39.189,422,1,9,3
36,Login,Berhasil,Windows,192.168.1.93,1996,1,11,3
36,Lihat Perkara,Berhasil,Windows,192.168.1.93,3641,6,11,3
36,Cari Berkas,Berhasil,Windows,192.168.1.93,2363,5,11,3
36,Logout,Berhasil,Windows,192.168.1.93,1199,46,11,3
70,Login,Berhasil,iPhone,192.168.1.226,1580,1,11,3
70,Lihat Perkara,Berhasil,iPhone,192.168.1.226,5734,9,11,3
70,Cari Berkas,Berhasil,iPhone,192.168.1.226,5488,4,11,3
70,Logout,Berhasil,iPhone,192.168.1.226,513,1,11,3
6,Login,Berhasil,PC Windows,192.168.1.64,1819,1,13,3
6,Lihat Perkara,Berhasil,PC Windows,192.168.1.64,1928,2,13,3
6,Lihat Berkas,Berhasil,PC Windows,192.168.1.64,3701,5,13,3
6,Input Berkas,Berhasil,Linux,192.168.1.64,5341,6,13,3
6,Verifikasi,Berhasil,PC Windows,192.168.1.64,1262,95,13,3
6,Logout,Berhasil,PC Windows,192.168.1.64,1391,1,13,3
6,Login,Berhasil,PC Windows,192.168.1.64,758,1,13,3
6,Lihat Perkara,Berhasil,PC Windows,192.168.1.64,3186,3,13,3
6,Lihat Berkas,Berhasil,PC Windows,192.168.1.64,1206,7,13,3
6,Input Berkas,Berhasil,PC Windows,192.168.1.64,7497,1,13,3
6,Verifikasi,Gagal,PC Windows,192.168.1.64,6489,9,13,3
6,Logout,Berhasil,PC Windows,192.168.1.64,1116,1,13,3
50,Login,Berhasil,Windows,192.168.1.220,1001,1,14,3
50,Lihat Perkara,Berhasil,Windows,192.168.1.220,5041,3,14,3
50,Cari Berkas,Berhasil,Windows,192.168.1.220,2794,1,14,3
50,Logout,Berhasil,Windows,192.168.1.220,722,1,14,3
34,Login,Berhasil,PC Windows,192.168.1.28,1529,1,14,3
34,Lihat Perkara,Berhasil,PC Windows,192.168.1.28,2135,2,14,3
34,Cari Berkas,Berhasil,PC Windows,192.168.1.28,710,4,14,3
62,Login,Berhasil,PC Windows,192.168.1.238,1747,1,14,3
62,Lihat Perkara,Berhasil,PC Windows,192.168.1.238,2063,9,14,3
62,Cari Berkas,Berhasil,PC Windows,192.168.1.238,5926,6,14,3
62,Logout,Berhasil,PC Windows,192.168.1.238,1499,1,14,3
34,Logout,Berhasil,PC Windows,192.168.1.28,549,1,14,3
79,Login,Berhasil,iPhone,192.168.1.104,676,1,15,3
79,Lihat Perkara,Berhasil,iPhone,192.168.1.104,3534,3,15,3
79,Cari Berkas,Berhasil,iPhone,192.168.1.104,4892,6,15,3
79,Logout,Berhasil,iPhone,192.168.1.104,349,1,15,3
77,Login,Berhasil,PC Windows,192.168.1.193,1020,1,15,3
77,Lihat Perkara,Berhasil,PC Windows,103.173.224.141,3822,5,15,3
26,Login,Berhasil,iPhone,192.168.1.109,718,1,15,3
77,Cari Berkas,Berhasil,PC Windows,192.168.1.193,1116,9,15,3
26,Lihat Perkara,Berhasil,iPhone,192.168.1.109,710,4,15,3
77,Logout,Berhasil,PC Windows,192.168.1.193,596,1,15,3
26,Cari Berkas,Berhasil,iPhone,192.168.1.109,3891,9,15,3
26,Logout,Berhasil,iPhone,192.168.1.109,260,1,15,3
71,Login,Berhasil,PC Windows,192.168.1.56,788,1,2,4
71,Lihat Perkara,Berhasil,PC Windows,192.168.1.56,1248,1,7,4
71,Cari Berkas,Berhasil,PC Windows,192.168.1.56,3954,1,7,4
71,Logout,Berhasil,PC Windows,192.168.1.56,229,1,7,4
20,Login,Berhasil,iPhone,192.168.1.110,1147,1,8,4
20,Lihat Perkara,Berhasil,iPhone,192.168.1.110,1128,9,8,4
20,Cari Berkas,Berhasil,iPhone,192.168.1.110,5551,3,8,4
20,Logout,Berhasil,iPhone,192.168.1.110,526,1,8,4
26,Login,Berhasil,iPhone,192.168.1.109,1975,1,8,4
26,Lihat Perkara,Berhasil,iPhone,192.168.1.109,3604,1,8,4
26,Cari Berkas,Berhasil,iPhone,192.168.1.109,2662,9,9,4
26,Logout,Berhasil,iPhone,192.168.1.109,1477,1,9,4
61,Login,Berhasil,Android,192.168.1.99,1329,1,12,4
61,Lihat Perkara,Berhasil,Android,192.168.1.99,5470,5,12,4
61,Cari Berkas,Berhasil,Android,192.168.1.99,6966,5,12,4
61,Logout,Berhasil,Android,192.168.1.99,1180,1,12,4
84,Login,Gagal,Windows,192.168.1.41,907,1,13,4
84,Dashboard,Berhasil,Windows,192.168.1.41,1941,2,13,4
84,Kelola User,Berhasil,Windows,192.168.1.41,7403,7,13,4
84,Kelola Kode Klasifikasi,Berhasil,Windows,192.168.1.41,5772,7,13,4
84,Logout,Berhasil,Windows,192.168.1.41,462,1,13,4
44,Login,Berhasil,iPhone,192.168.1.228,1983,1,14,4
44,Lihat Perkara,Berhasil,iPhone,192.168.1.228,3879,5,14,4
44,Cari Berkas,Berhasil,iPhone,192.168.1.228,3697,1,14,4
44,Logout,Berhasil,iPhone,192.168.1.228,1399,1,14,4
50,Login,Berhasil,Windows,192.168.1.220,1148,1,14,4
50,Lihat Perkara,Berhasil,Windows,192.168.1.220,5373,9,14,4
50,Cari Berkas,Berhasil,Windows,192.168.1.220,4329,4,14,4
50,Logout,Berhasil,Windows,192.168.1.220,1277,1,14,4
77,Login,Berhasil,PC Windows,192.168.1.193,1935,1,15,4
77,Lihat Perkara,Berhasil,PC Windows,192.168.1.193,614,4,15,4
77,Cari Berkas,Berhasil,PC Windows,192.168.1.193,1603,3,15,4
77,Logout,Berhasil,PC Windows,192.168.1.193,410,1,15,4
45,Login,Berhasil,PC Windows,192.168.1.149,1848,1,16,4
45,Lihat Perkara,Berhasil,PC Windows,192.168.1.149,2630,1,16,4
45,Cari Berkas,Berhasil,PC Windows,192.168.1.149,1780,6,16,4
45,Logout,Berhasil,PC Windows,192.168.1.149,1461,1,16,4
27,Login,Berhasil,Laptop Windows,192.168.1.116,1269,1,5,5
78,Login,Berhasil,iPhone,192.168.1.111,1548,1,12,5
78,Lihat Perkara,Berhasil,iPhone,192.168.1.111,2120,6,12,5
78,Cari Berkas,Berhasil,iPhone,192.168.1.111,4236,7,12,5
78,Logout,Berhasil,iPhone,192.168.1.111,1233,1,12,5
27,Lihat Perkara,Berhasil,Linux,192.168.1.116,5451,7,13,5
27,Cari Berkas,Berhasil,Laptop Windows,192.168.1.116,3257,6,13,5
27,Logout,Berhasil,Laptop Windows,192.168.1.116,902,1,13,5
6,Login,Berhasil,PC Windows,192.168.1.64,1158,1,14,5
6,Lihat Perkara,Berhasil,PC Windows,192.168.1.64,1326,5,14,5
6,Lihat Berkas,Berhasil,PC Windows,192.168.1.64,82,4,14,5
6,Input Berkas,Berhasil,PC Windows,192.168.1.64,7233,10,14,5
6,Verifikasi,Berhasil,PC Windows,192.168.1.64,6093,7,14,5
6,Logout,Berhasil,PC Windows,192.168.1.64,1324,1,14,5
71,Login,Berhasil,PC Windows,103.44.62.136,1987,1,14,5
71,Lihat Perkara,Berhasil,PC Windows,192.168.1.56,2678,6,14,5
71,Cari Berkas,Berhasil,PC Windows,192.168.1.56,5715,6,14,5
71,Logout,Berhasil,PC Windows,192.168.1.56,1183,1,14,5
20,Login,Berhasil,iPhone,192.168.1.110,382,1,15,5
20,Lihat Perkara,Berhasil,iPhone,192.168.1.110,1129,1,15,5
20,Cari Berkas,Berhasil,iPhone,192.168.1.110,5377,3,15,5
20,Logout,Berhasil,iPhone,192.168.1.110,486,1,15,5
64,Login,Berhasil,PC Windows,192.168.1.217,735,1,16,5
64,Lihat Perkara,Berhasil,PC Windows,192.168.1.217,5852,10,16,5
64,Cari Berkas,Berhasil,PC Windows,192.168.1.217,878,4,16,5
64,Logout,Berhasil,PC Windows,192.168.1.217,263,1,16,5
24,Login,Berhasil,iPhone,192.168.1.8,1370,1,3,6
66,Login,Berhasil,Windows,192.168.1.208,836,1,4,6
38,Login,Berhasil,PC Windows,192.168.1.208,387,1,7,6
38,Lihat Perkara,Berhasil,PC Windows,192.168.1.208,5652,5,7,6
38,Cari Berkas,Berhasil,PC Windows,192.168.1.208,725,10,7,6
38,Logout,Berhasil,PC Windows,192.168.1.208,408,1,7,6
45,Login,Berhasil,PC Windows,192.168.1.149,1975,1,7,6
45,Lihat Perkara,Berhasil,PC Windows,192.168.1.149,999,2,7,6
45,Cari Berkas,Berhasil,PC Windows,192.168.1.149,3744,4,7,6
45,Logout,Berhasil,PC Windows,192.168.1.149,277,1,7,6
73,Login,Berhasil,Android,192.168.1.38,1759,1,8,6
73,Lihat Perkara,Berhasil,Android,192.168.1.38,3116,3,8,6
73,Cari Berkas,Berhasil,Android,192.168.1.38,1533,7,8,6
66,Lihat Perkara,Berhasil,Windows,192.168.1.208,3690,5,8,6
66,Cari Berkas,Berhasil,Windows,192.168.1.208,3003,3,8,6
73,Logout,Berhasil,Android,192.168.1.38,468,1,8,6
75,Login,Berhasil,Laptop Windows,192.168.1.192,1864,1,8,6
66,Logout,Berhasil,Windows,192.168.1.208,201,1,8,6
75,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.192,3497,1,8,6
75,Cari Berkas,Berhasil,Laptop Windows,192.168.1.192,3781,1,9,6
75,Logout,Berhasil,Laptop Windows,192.168.1.192,1367,1,9,6
80,Login,Berhasil,PC Windows,192.168.1.58,1866,1,9,6
80,Lihat Perkara,Berhasil,PC Windows,192.168.1.58,2555,4,9,6
80,Cari Berkas,Berhasil,PC Windows,192.168.1.58,4831,3,9,6
80,Logout,Berhasil,PC Windows,192.168.1.58,860,1,9,6
24,Lihat Perkara,Berhasil,iPhone,157.215.136.136,1782,5,10,6
23,Login,Berhasil,Laptop Windows,192.168.1.131,1565,1,10,6
24,Cari Berkas,Berhasil,iPhone,192.168.1.8,2235,2,11,6
24,Logout,Berhasil,iPhone,192.168.1.8,1469,1,11,6
23,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.131,5900,8,11,6
23,Cari Berkas,Berhasil,Laptop Windows,192.168.1.131,628,1,11,6
23,Logout,Berhasil,Laptop Windows,192.168.1.131,1289,1,11,6
59,Login,Berhasil,Laptop Windows,192.168.1.138,1882,1,13,6
59,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.138,4442,6,13,6
59,Cari Berkas,Berhasil,Laptop Windows,192.168.1.138,554,6,13,6
59,Logout,Berhasil,Laptop Windows,192.168.1.138,1023,1,13,6
70,Login,Berhasil,iPhone,192.168.1.226,1643,1,14,6
70,Lihat Perkara,Berhasil,iPhone,192.168.1.226,5702,4,14,6
70,Cari Berkas,Berhasil,iPhone,192.168.1.226,1155,8,14,6
70,Logout,Berhasil,iPhone,192.168.1.226,684,1,14,6
44,Login,Berhasil,iPhone,192.168.1.228,611,1,14,6
44,Lihat Perkara,Berhasil,iPhone,192.168.1.228,17847,8,14,6
44,Cari Berkas,Berhasil,iPhone,192.168.1.228,4007,8,14,6
44,Logout,Berhasil,iPhone,192.168.1.228,1170,1,14,6
73,Login,Berhasil,Android,192.168.1.38,1204,1,15,6
73,Lihat Perkara,Berhasil,Android,192.168.1.38,5313,5,15,6
73,Cari Berkas,Berhasil,Android,192.168.1.38,5734,7,15,6
73,Logout,Berhasil,Android,192.168.1.38,712,1,15,6
51,Login,Berhasil,Laptop Windows,192.168.1.223,893,1,16,6
51,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.223,2987,8,16,6
54,Login,Berhasil,PC Windows,192.168.1.43,1704,1,16,6
51,Cari Berkas,Berhasil,Laptop Windows,192.168.1.223,17166,2,16,6
51,Logout,Berhasil,Laptop Windows,192.168.1.223,803,1,16,6
54,Lihat Perkara,Berhasil,PC Windows,192.168.1.43,4904,5,16,6
54,Lihat Berkas,Berhasil,PC Windows,192.168.1.43,3171,10,16,6
54,Input Berkas,Berhasil,PC Windows,192.168.1.43,1880,10,16,6
54,Verifikasi,Berhasil,PC Windows,192.168.1.43,1527,3,16,6
54,Logout,Berhasil,PC Windows,192.168.1.43,514,1,16,6
28,Login,Berhasil,iPhone,192.168.1.73,1136,1,5,0
66,Login,Berhasil,Windows,192.168.1.208,1842,1,9,0
66,Lihat Perkara,Berhasil,Windows,192.168.1.208,5174,9,9,0
66,Cari Berkas,Berhasil,Windows,192.168.1.208,3983,4,9,0
66,Logout,Berhasil,Windows,192.168.1.208,1155,1,9,0
28,Lihat Perkara,Berhasil,iPhone,180.15.149.109,4112,2,11,0
28,Cari Berkas,Berhasil,iPhone,192.168.1.73,1506,7,11,0
28,Logout,Berhasil,iPhone,192.168.1.73,1134,1,11,0
84,Login,Berhasil,Windows,192.168.1.41,422,1,13,0
84,Dashboard,Berhasil,Windows,192.168.1.41,4554,2,13,0
84,Kelola User,Berhasil,Windows,192.168.1.41,3237,6,13,0
84,Kelola Kode Klasifikasi,Berhasil,Windows,192.168.1.41,1201,1,13,0
84,Logout,Berhasil,Windows,192.168.1.41,1144,1,13,0
55,Login,Berhasil,PC Windows,192.168.1.92,1217,1,13,0
55,Lihat Perkara,Berhasil,PC Windows,192.168.1.92,1102,8,13,0
55,Lihat Berkas,Berhasil,PC Windows,192.168.1.92,613,10,13,0
55,Input Berkas,Berhasil,PC Windows,192.168.1.92,9709,2,13,0
55,Verifikasi,Berhasil,PC Windows,192.168.1.92,7520,7,13,0
55,Logout,Berhasil,PC Windows,192.168.1.92,1292,1,13,0
66,Login,Berhasil,Windows,192.168.1.208,1132,1,9,1
66,Lihat Perkara,Berhasil,Windows,192.168.1.208,1637,2,9,1
66,Cari Berkas,Berhasil,Windows,192.168.1.208,5414,10,9,1
66,Logout,Berhasil,Windows,192.168.1.208,1194,1,9,1
61,Login,Berhasil,Android,192.168.1.99,333,1,9,1
61,Lihat Perkara,Berhasil,Android,192.168.1.99,3563,8,9,1
61,Cari Berkas,Berhasil,Android,192.168.1.99,5050,8,9,1
61,Logout,Berhasil,Android,192.168.1.99,212,1,9,1
77,Login,Berhasil,PC Windows,192.168.1.193,1263,1,10,1
42,Login,Berhasil,Android,192.168.1.22,1013,1,10,1
77,Lihat Perkara,Berhasil,PC Windows,192.168.1.193,5569,3,10,1
42,Lihat Perkara,Berhasil,Android,192.168.1.22,757,4,10,1
77,Cari Berkas,Berhasil,PC Windows,192.168.1.193,5090,1,10,1
42,Cari Berkas,Berhasil,Android,192.168.1.22,4009,1,10,1
77,Logout,Berhasil,PC Windows,192.168.1.193,680,1,10,1
42,Logout,Berhasil,Android,192.168.1.22,1237,1,10,1
60,Login,Berhasil,Laptop Windows,192.168.1.43,636,1,11,1
60,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.43,1123,3,12,1
60,Cari Berkas,Berhasil,Laptop Windows,192.168.1.43,1408,3,12,1
60,Logout,Berhasil,Laptop Windows,192.168.1.43,309,1,12,1
84,Login,Berhasil,Windows,192.168.1.41,1614,1,12,1
84,Dashboard,Berhasil,Windows,192.168.1.41,4485,5,12,1
84,Kelola User,Berhasil,Windows,192.168.1.41,9058,5,12,1
84,Kelola Kode Klasifikasi,Berhasil,Windows,192.168.1.41,5155,8,12,1
84,Logout,Berhasil,Windows,192.168.1.41,1091,1,12,1
79,Login,Berhasil,iPhone,36.75.166.217,388,1,13,1
79,Lihat Perkara,Berhasil,iPhone,192.168.1.104,1972,4,13,1
79,Cari Berkas,Berhasil,iPhone,192.168.1.104,5244,3,13,1
79,Logout,Berhasil,iPhone,192.168.1.104,1199,1,13,1
37,Login,Berhasil,PC Windows,192.168.1.156,575,1,14,1
37,Lihat Perkara,Berhasil,PC Windows,192.168.1.156,3764,1,14,1
37,Cari Berkas,Berhasil,PC Windows,192.168.1.156,2648,6,14,1
37,Logout,Berhasil,PC Windows,192.168.1.156,307,1,14,1
37,Login,Berhasil,PC Windows,192.168.1.156,1782,1,15,1
37,Lihat Perkara,Berhasil,PC Windows,192.168.1.156,5978,5,15,1
37,Cari Berkas,Berhasil,PC Windows,192.168.1.156,4165,3,15,1
37,Logout,Berhasil,PC Windows,192.168.1.156,1494,1,15,1
78,Login,Berhasil,iPhone,192.168.1.111,1477,1,0,2
50,Login,Berhasil,Windows,192.168.1.220,1649,1,1,2
26,Login,Berhasil,iPhone,192.168.1.109,852,1,1,2
23,Login,Berhasil,Laptop Windows,192.168.1.131,1168,1,6,2
55,Login,Berhasil,PC Windows,192.168.1.92,644,1,6,2
79,Login,Berhasil,iPhone,192.168.1.104,633,1,7,2
79,Lihat Perkara,Berhasil,iPhone,192.168.1.104,3316,8,7,2
79,Cari Berkas,Berhasil,iPhone,192.168.1.104,4754,10,7,2
79,Logout,Berhasil,iPhone,192.168.1.104,1091,1,7,2
81,Login,Berhasil,Linux,192.168.1.132,1545,1,8,2
81,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.132,4242,1,8,2
81,Cari Berkas,Berhasil,Laptop Windows,192.168.1.132,709,2,8,2
81,Logout,Berhasil,Laptop Windows,192.168.1.132,1387,1,8,2
55,Lihat Perkara,Berhasil,PC Windows,192.168.1.92,5028,5,8,2
55,Lihat Berkas,Berhasil,PC Windows,192.168.1.92,1772,1,8,2
55,Input Berkas,Berhasil,PC Windows,192.168.1.92,4077,5,8,2
55,Verifikasi,Gagal,PC Windows,192.168.1.92,5008,6,8,2
55,Logout,Berhasil,PC Windows,192.168.1.92,214,1,8,2
50,Lihat Perkara,Berhasil,Windows,192.168.1.220,3529,3,9,2
50,Cari Berkas,Berhasil,Windows,192.168.1.220,2640,4,9,2
23,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.131,3018,3,9,2
23,Cari Berkas,Berhasil,Laptop Windows,192.168.1.131,1185,5,9,2
50,Logout,Berhasil,Windows,192.168.1.220,1193,1,9,2
23,Logout,Berhasil,Laptop Windows,192.168.1.131,708,1,9,2
26,Lihat Perkara,Berhasil,iPhone,192.168.1.109,1662,1,9,2
26,Cari Berkas,Berhasil,iPhone,45.57.102.135,5278,5,9,2
26,Logout,Berhasil,iPhone,192.168.1.109,8240,1,9,2
26,Login,Berhasil,iPhone,192.168.1.109,1677,1,11,2
26,Lihat Perkara,Berhasil,iPhone,192.168.1.109,5288,98,11,2
26,Cari Berkas,Berhasil,iPhone,192.168.1.109,5730,6,11,2
26,Logout,Berhasil,iPhone,192.168.1.109,421,1,11,2
30,Login,Gagal,Laptop Windows,192.168.1.180,1054,1,16,2
30,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.180,3721,8,16,2
30,Cari Berkas,Berhasil,Laptop Windows,192.168.1.180,832,7,16,2
30,Logout,Berhasil,Laptop Windows,192.168.1.180,678,1,16,2
40,Login,Berhasil,Android,192.168.1.139,1539,1,16,2
40,Lihat Perkara,Berhasil,Android,192.168.1.139,1049,8,16,2
40,Cari Berkas,Berhasil,Android,192.168.1.139,3254,84,16,2
40,Logout,Berhasil,Android,192.168.1.139,546,1,16,2
78,Lihat Perkara,Berhasil,iPhone,192.168.1.111,714,6,16,2
61,Login,Berhasil,Android,192.168.1.99,1433,1,16,2
78,Cari Berkas,Berhasil,iPhone,192.168.1.111,5846,7,16,2
61,Lihat Perkara,Berhasil,Android,192.168.1.99,1534,8,16,2
61,Cari Berkas,Berhasil,Android,192.168.1.99,1340,1,16,2
78,Logout,Berhasil,iPhone,192.168.1.111,635,1,16,2
61,Logout,Berhasil,Android,192.168.1.99,1375,1,16,2
53,Login,Berhasil,PC Windows,192.168.1.118,1274,1,1,3
71,Login,Berhasil,PC Windows,192.168.1.56,1429,1,4,3
77,Login,Berhasil,PC Windows,192.168.1.193,970,1,8,3
77,Lihat Perkara,Berhasil,PC Windows,192.168.1.193,5707,5,8,3
77,Cari Berkas,Berhasil,PC Windows,192.168.1.193,2761,7,8,3
77,Logout,Berhasil,PC Windows,192.168.1.193,446,1,8,3
49,Login,Berhasil,PC Windows,192.168.1.254,582,1,9,3
49,Lihat Perkara,Berhasil,PC Windows,192.168.1.254,4705,8,9,3
49,Cari Berkas,Berhasil,PC Windows,192.168.1.254,5386,5,9,3
49,Logout,Berhasil,PC Windows,192.168.1.254,202,1,9,3
70,Login,Berhasil,iPhone,192.168.1.226,912,1,10,3
70,Lihat Perkara,Berhasil,iPhone,192.168.1.226,4459,6,10,3
70,Cari Berkas,Berhasil,iPhone,192.168.1.226,2209,1,10,3
70,Logout,Berhasil,iPhone,192.168.1.226,779,1,10,3
42,Login,Berhasil,Android,192.168.1.22,611,1,10,3
42,Lihat Perkara,Berhasil,Android,192.168.1.22,1584,1,10,3
41,Login,Berhasil,Windows,192.168.1.251,900,1,10,3
42,Cari Berkas,Berhasil,Android,192.168.1.22,5345,10,10,3
41,Lihat Perkara,Berhasil,Windows,192.168.1.251,4125,8,10,3
42,Logout,Berhasil,Android,192.168.1.22,1306,1,10,3
41,Cari Berkas,Berhasil,Windows,192.168.1.251,4965,7,10,3
41,Logout,Berhasil,Windows,192.168.1.251,478,1,10,3
53,Lihat Perkara,Berhasil,PC Windows,192.168.1.118,1771,2,11,3
53,Cari Berkas,Berhasil,PC Windows,192.168.1.118,2446,10,11,3
53,Logout,Berhasil,PC Windows,192.168.1.118,400,1,11,3
71,Lihat Perkara,Berhasil,PC Windows,192.168.1.56,1399,5,11,3
71,Cari Berkas,Berhasil,PC Windows,192.168.1.56,3537,9,11,3
71,Logout,Berhasil,PC Windows,192.168.1.56,721,1,11,3
62,Login,Berhasil,PC Windows,192.168.1.238,1659,1,12,3
62,Lihat Perkara,Berhasil,PC Windows,192.168.1.238,2484,3,13,3
62,Cari Berkas,Berhasil,PC Windows,192.168.1.238,1539,2,13,3
62,Logout,Berhasil,PC Windows,192.168.1.238,213,1,13,3
30,Login,Berhasil,Laptop Windows,192.168.1.180,1608,1,13,3
48,Login,Berhasil,Laptop Windows,192.168.1.199,1063,1,13,3
30,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.180,662,3,14,3
30,Cari Berkas,Berhasil,Laptop Windows,192.168.1.180,2643,3,14,3
30,Logout,Berhasil,Laptop Windows,192.168.1.180,988,1,14,3
48,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.199,2428,9,14,3
