source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type
SYNTHETIC,synth_19,26,Login,Gagal,iPhone,192.168.1.109,763.0,1.0,2025-01-01 10:53:06,False,Normal,NORMAL
SYNTHETIC,synth_20,26,Lihat Perkara,Berhasil,iPhone,192.168.1.109,576.0,1.0,2025-01-01 10:55:18,False,Normal,NORMAL
SYNTHETIC,synth_21,26,Cari Berkas,Berhasil,iPhone,192.168.1.109,3314.0,2.0,2025-01-01 10:55:47,False,Normal,NORMAL
SYNTHETIC,synth_22,26,Logout,Berhasil,iPhone,192.168.1.109,1064.0,100.0,2025-01-01 10:56:30,True,High,ANOMALY
SYNTHETIC,synth_23,86,Login,Berhasil,Android,192.168.1.154,376.0,1.0,2025-01-01 11:38:52,False,Normal,NORMAL
SYNTHETIC,synth_24,86,Lihat Perkara,Berhasil,Android,192.168.1.154,3939.0,3.0,2025-01-01 11:40:17,False,Normal,NORMAL
SYNTHETIC,synth_25,86,Cari Berkas,Berhasil,Android,192.168.1.154,2834.0,9.0,2025-01-01 11:42:19,False,Normal,NORMAL
SYNTHETIC,synth_26,86,Logout,Berhasil,Android,192.168.1.154,1114.0,1.0,2025-01-01 11:42:55,False,Normal,NORMAL
SYNTHETIC,synth_27,80,Login,Berhasil,PC Windows,157.69.98.126,1674.0,1.0,2025-01-01 12:06:33,True,Low,ANOMALY
SYNTHETIC,synth_28,80,Lihat Perkara,Berhasil,PC Windows,192.168.1.58,4985.0,3.0,2025-01-01 12:08:41,False,Normal,NORMAL
SYNTHETIC,synth_29,80,Cari Berkas,Berhasil,PC Windows,192.168.1.58,5530.0,1.0,2025-01-01 12:11:20,False,Normal,NORMAL
SYNTHETIC,synth_30,80,Logout,Berhasil,PC Windows,192.168.1.58,963.0,1.0,2025-01-01 12:13:15,False,Normal,NORMAL
SYNTHETIC,synth_31,6,Login,Gagal,PC Windows,192.168.1.64,1053.0,1.0,2025-01-01 12:31:26,False,Normal,NORMAL
SYNTHETIC,synth_32,6,Lihat Perkara,Berhasil,PC Windows,192.168.1.64,7.0,4.0,2025-01-01 12:33:29,True,Medium,ANOMALY
SYNTHETIC,synth_33,6,Lihat Berkas,Berhasil,PC Windows,192.168.1.64,3966.0,6.0,2025-01-01 12:35:16,False,Normal,NORMAL
SYNTHETIC,synth_34,6,Input Berkas,Berhasil,PC Windows,192.168.1.64,2746.0,5.0,2025-01-01 12:37:51,False,Normal,NORMAL
SYNTHETIC,synth_35,6,Verifikasi,Berhasil,PC Windows,192.168.1.64,7840.0,1.0,2025-01-01 12:38:41,False,Normal,NORMAL
SYNTHETIC,synth_36,6,Logout,Berhasil,PC Windows,192.168.1.64,809.0,1.0,2025-01-01 12:39:15,False,Normal,NORMAL
SYNTHETIC,synth_37,33,Login,Berhasil,Laptop Windows,192.168.1.247,1747.0,1.0,2025-01-01 14:58:12,False,Normal,NORMAL
SYNTHETIC,synth_38,33,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.247,1340.0,8.0,2025-01-01 14:58:50,False,Normal,NORMAL
SYNTHETIC,synth_39,33,Cari Berkas,Berhasil,Laptop Windows,192.168.1.247,4022.0,4.0,2025-01-01 14:59:39,False,Normal,NORMAL
SYNTHETIC,synth_40,33,Logout,Berhasil,Laptop Windows,192.168.1.247,867.0,1.0,2025-01-01 15:01:43,False,Normal,NORMAL
SYNTHETIC,synth_41,43,Login,Berhasil,iPhone,192.168.1.77,1557.0,1.0,2025-01-01 15:08:15,False,Normal,NORMAL
SYNTHETIC,synth_42,43,Lihat Perkara,Berhasil,iPhone,192.168.1.77,5567.0,8.0,2025-01-01 15:10:43,False,Normal,NORMAL
SYNTHETIC,synth_43,43,Cari Berkas,Berhasil,iPhone,192.168.1.77,843.0,9.0,2025-01-01 15:12:15,False,Normal,NORMAL
SYNTHETIC,synth_44,43,Logout,Berhasil,iPhone,192.168.1.77,1459.0,1.0,2025-01-01 15:12:50,False,Normal,NORMAL
SYNTHETIC,synth_45,61,Lihat Perkara,Berhasil,Android,192.168.1.99,3346.0,7.0,2025-01-01 15:25:19,False,Normal,NORMAL
SYNTHETIC,synth_46,61,Cari Berkas,Berhasil,Android,192.168.1.99,5901.0,6.0,2025-01-01 15:25:54,False,Normal,NORMAL
SYNTHETIC,synth_47,61,Logout,Berhasil,Android,192.168.1.99,1204.0,1.0,2025-01-01 15:28:32,False,Normal,NORMAL
SYNTHETIC,synth_48,6,Login,Gagal,PC Windows,192.168.1.64,1583.0,1.0,2025-01-01 15:54:54,False,Normal,NORMAL
SYNTHETIC,synth_49,6,Lihat Perkara,Berhasil,PC Windows,192.168.1.64,4775.0,7.0,2025-01-01 15:56:56,False,Normal,NORMAL
SYNTHETIC,synth_50,6,Lihat Berkas,Berhasil,PC Windows,192.168.1.64,5163.0,7.0,2025-01-01 15:57:48,False,Normal,NORMAL
SYNTHETIC,synth_51,6,Input Berkas,Berhasil,PC Windows,192.168.1.64,7124.0,4.0,2025-01-01 15:58:15,False,Normal,NORMAL
SYNTHETIC,synth_52,6,Verifikasi,Berhasil,PC Windows,192.168.1.64,9138.0,2.0,2025-01-01 15:59:30,False,Normal,NORMAL
SYNTHETIC,synth_53,6,Logout,Berhasil,PC Windows,192.168.1.64,939.0,1.0,2025-01-01 16:00:29,False,Normal,NORMAL
SYNTHETIC,synth_54,49,Login,Berhasil,PC Windows,192.168.1.254,1056.0,1.0,2025-01-02 07:05:13,False,Normal,NORMAL
SYNTHETIC,synth_55,49,Lihat Perkara,Berhasil,PC Windows,192.168.1.254,869.0,3.0,2025-01-02 07:05:38,False,Normal,NORMAL
SYNTHETIC,synth_56,49,Cari Berkas,Berhasil,PC Windows,192.168.1.254,2453.0,2.0,2025-01-02 07:06:57,False,Normal,NORMAL
SYNTHETIC,synth_57,49,Logout,Berhasil,PC Windows,192.168.1.254,304.0,1.0,2025-01-02 07:07:16,False,Normal,NORMAL
SYNTHETIC,synth_58,38,Login,Berhasil,PC Windows,192.168.1.208,1188.0,1.0,2025-01-02 07:17:46,False,Normal,NORMAL
SYNTHETIC,synth_59,38,Lihat Perkara,Berhasil,PC Windows,192.168.1.208,1438.0,1.0,2025-01-02 07:18:12,False,Normal,NORMAL
SYNTHETIC,synth_60,38,Cari Berkas,Berhasil,PC Windows,192.168.1.208,744.0,9.0,2025-01-02 07:20:35,False,Normal,NORMAL
SYNTHETIC,synth_61,38,Logout,Berhasil,PC Windows,192.168.1.208,1493.0,1.0,2025-01-02 07:22:23,False,Normal,NORMAL
SYNTHETIC,synth_62,25,Login,Berhasil,iPhone,192.168.1.52,357.0,1.0,2025-01-02 07:55:53,False,Normal,NORMAL
SYNTHETIC,synth_63,25,Lihat Perkara,Berhasil,iPhone,192.168.1.52,1798.0,9.0,2025-01-02 07:57:02,False,Normal,NORMAL
SYNTHETIC,synth_64,25,Cari Berkas,Berhasil,iPhone,192.168.1.52,1734.0,7.0,2025-01-02 07:58:40,False,Normal,NORMAL
SYNTHETIC,synth_65,25,Logout,Berhasil,iPhone,192.168.1.52,1172.0,1.0,2025-01-02 08:00:32,False,Normal,NORMAL
SYNTHETIC,synth_66,50,Login,Gagal,Windows,192.168.1.220,702.0,1.0,2025-01-02 08:13:26,False,Normal,NORMAL
SYNTHETIC,synth_67,50,Lihat Perkara,Berhasil,Windows,192.168.1.220,4592.0,7.0,2025-01-02 08:16:23,False,Normal,NORMAL
SYNTHETIC,synth_68,50,Cari Berkas,Berhasil,Windows,192.168.1.220,5962.0,3.0,2025-01-02 08:18:32,False,Normal,NORMAL
SYNTHETIC,synth_69,50,Logout,Berhasil,Windows,192.168.1.220,1280.0,1.0,2025-01-02 08:18:54,False,Normal,NORMAL
SYNTHETIC,synth_70,54,Login,Berhasil,PC Windows,192.168.1.43,1495.0,1.0,2025-01-02 09:31:44,False,Normal,NORMAL
SYNTHETIC,synth_71,54,Lihat Perkara,Berhasil,PC Windows,192.168.1.43,4764.0,9.0,2025-01-02 09:34:36,False,Normal,NORMAL
SYNTHETIC,synth_72,54,Lihat Berkas,Berhasil,PC Windows,192.168.1.43,3440.0,7.0,2025-01-02 09:36:19,False,Normal,NORMAL
SYNTHETIC,synth_73,54,Input Berkas,Berhasil,PC Windows,192.168.1.43,7896.0,10.0,2025-01-02 09:37:41,False,Normal,NORMAL
SYNTHETIC,synth_74,54,Verifikasi,Berhasil,PC Windows,192.168.1.43,5625.0,9.0,2025-01-02 09:39:55,False,Normal,NORMAL
SYNTHETIC,synth_75,54,Logout,Berhasil,PC Windows,192.168.1.43,1367.0,1.0,2025-01-02 09:40:21,False,Normal,NORMAL
SYNTHETIC,synth_76,78,Login,Berhasil,iPhone,192.168.1.111,1463.0,1.0,2025-01-02 09:42:51,False,Normal,NORMAL
SYNTHETIC,synth_77,78,Lihat Perkara,Berhasil,iPhone,192.168.1.111,511.0,8.0,2025-01-02 09:43:06,False,Normal,NORMAL
SYNTHETIC,synth_78,78,Cari Berkas,Berhasil,iPhone,192.168.1.111,2084.0,3.0,2025-01-02 09:44:39,False,Normal,NORMAL
SYNTHETIC,synth_79,78,Logout,Berhasil,iPhone,114.157.39.189,422.0,1.0,2025-01-02 09:47:10,True,Low,ANOMALY
SYNTHETIC,synth_80,36,Login,Berhasil,Windows,192.168.1.93,1996.0,1.0,2025-01-02 11:40:48,False,Normal,NORMAL
SYNTHETIC,synth_81,36,Lihat Perkara,Berhasil,Windows,192.168.1.93,3641.0,6.0,2025-01-02 11:43:20,False,Normal,NORMAL
SYNTHETIC,synth_82,36,Cari Berkas,Berhasil,Windows,192.168.1.93,2363.0,5.0,2025-01-02 11:45:34,False,Normal,NORMAL
SYNTHETIC,synth_83,36,Logout,Berhasil,Windows,192.168.1.93,1199.0,46.0,2025-01-02 11:46:04,True,High,ANOMALY
SYNTHETIC,synth_84,70,Login,Berhasil,iPhone,192.168.1.226,1580.0,1.0,2025-01-02 11:47:41,False,Normal,NORMAL
SYNTHETIC,synth_85,70,Lihat Perkara,Berhasil,iPhone,192.168.1.226,5734.0,9.0,2025-01-02 11:49:59,False,Normal,NORMAL
SYNTHETIC,synth_86,70,Cari Berkas,Berhasil,iPhone,192.168.1.226,5488.0,4.0,2025-01-02 11:50:54,False,Normal,NORMAL
SYNTHETIC,synth_87,70,Logout,Berhasil,iPhone,192.168.1.226,513.0,1.0,2025-01-02 11:53:13,False,Normal,NORMAL
SYNTHETIC,synth_88,6,Login,Berhasil,PC Windows,192.168.1.64,1819.0,1.0,2025-01-02 13:10:10,False,Normal,NORMAL
SYNTHETIC,synth_89,6,Lihat Perkara,Berhasil,PC Windows,192.168.1.64,1928.0,2.0,2025-01-02 13:11:18,False,Normal,NORMAL
SYNTHETIC,synth_90,6,Lihat Berkas,Berhasil,PC Windows,192.168.1.64,3701.0,5.0,2025-01-02 13:13:36,False,Normal,NORMAL
SYNTHETIC,synth_91,6,Input Berkas,Berhasil,Linux,192.168.1.64,5341.0,6.0,2025-01-02 13:15:12,True,Low,ANOMALY
SYNTHETIC,synth_92,6,Verifikasi,Berhasil,PC Windows,192.168.1.64,1262.0,95.0,2025-01-02 13:18:02,True,High,ANOMALY
SYNTHETIC,synth_93,6,Logout,Berhasil,PC Windows,192.168.1.64,1391.0,1.0,2025-01-02 13:19:32,False,Normal,NORMAL
SYNTHETIC,synth_94,6,Login,Berhasil,PC Windows,192.168.1.64,758.0,1.0,2025-01-02 13:50:49,False,Normal,NORMAL
SYNTHETIC,synth_95,6,Lihat Perkara,Berhasil,PC Windows,192.168.1.64,3186.0,3.0,2025-01-02 13:53:17,False,Normal,NORMAL
SYNTHETIC,synth_96,6,Lihat Berkas,Berhasil,PC Windows,192.168.1.64,1206.0,7.0,2025-01-02 13:54:03,False,Normal,NORMAL
SYNTHETIC,synth_97,6,Input Berkas,Berhasil,PC Windows,192.168.1.64,7497.0,1.0,2025-01-02 13:54:34,False,Normal,NORMAL
SYNTHETIC,synth_98,6,Verifikasi,Gagal,PC Windows,192.168.1.64,6489.0,9.0,2025-01-02 13:57:32,False,Normal,NORMAL
SYNTHETIC,synth_99,6,Logout,Berhasil,PC Windows,192.168.1.64,1116.0,1.0,2025-01-02 13:58:25,False,Normal,NORMAL
SYNTHETIC,synth_100,50,Login,Berhasil,Windows,192.168.1.220,1001.0,1.0,2025-01-02 14:26:59,False,Normal,NORMAL
SYNTHETIC,synth_101,50,Lihat Perkara,Berhasil,Windows,192.168.1.220,5041.0,3.0,2025-01-02 14:29:09,False,Normal,NORMAL
SYNTHETIC,synth_102,50,Cari Berkas,Berhasil,Windows,192.168.1.220,2794.0,1.0,2025-01-02 14:29:31,False,Normal,NORMAL
SYNTHETIC,synth_103,50,Logout,Berhasil,Windows,192.168.1.220,722.0,1.0,2025-01-02 14:32:03,False,Normal,NORMAL
SYNTHETIC,synth_104,34,Login,Berhasil,PC Windows,192.168.1.28,1529.0,1.0,2025-01-02 14:47:03,False,Normal,NORMAL
SYNTHETIC,synth_105,34,Lihat Perkara,Berhasil,PC Windows,192.168.1.28,2135.0,2.0,2025-01-02 14:47:35,False,Normal,NORMAL
SYNTHETIC,synth_106,34,Cari Berkas,Berhasil,PC Windows,192.168.1.28,710.0,4.0,2025-01-02 14:49:00,False,Normal,NORMAL
SYNTHETIC,synth_107,62,Login,Berhasil,PC Windows,192.168.1.238,1747.0,1.0,2025-01-02 14:49:20,False,Normal,NORMAL
SYNTHETIC,synth_108,62,Lihat Perkara,Berhasil,PC Windows,192.168.1.238,2063.0,9.0,2025-01-02 14:50:10,False,Normal,NORMAL
SYNTHETIC,synth_109,62,Cari Berkas,Berhasil,PC Windows,192.168.1.238,5926.0,6.0,2025-01-02 14:50:23,False,Normal,NORMAL
SYNTHETIC,synth_110,62,Logout,Berhasil,PC Windows,192.168.1.238,1499.0,1.0,2025-01-02 14:50:43,False,Normal,NORMAL
SYNTHETIC,synth_111,34,Logout,Berhasil,PC Windows,192.168.1.28,549.0,1.0,2025-01-02 14:51:59,False,Normal,NORMAL
SYNTHETIC,synth_112,79,Login,Berhasil,iPhone,192.168.1.104,676.0,1.0,2025-01-02 15:05:25,False,Normal,NORMAL
SYNTHETIC,synth_113,79,Lihat Perkara,Berhasil,iPhone,192.168.1.104,3534.0,3.0,2025-01-02 15:06:16,False,Normal,NORMAL
SYNTHETIC,synth_114,79,Cari Berkas,Berhasil,iPhone,192.168.1.104,4892.0,6.0,2025-01-02 15:07:54,False,Normal,NORMAL
SYNTHETIC,synth_115,79,Logout,Berhasil,iPhone,192.168.1.104,349.0,1.0,2025-01-02 15:09:24,False,Normal,NORMAL
SYNTHETIC,synth_116,77,Login,Berhasil,PC Windows,192.168.1.193,1020.0,1.0,2025-01-02 15:19:28,False,Normal,NORMAL
SYNTHETIC,synth_117,77,Lihat Perkara,Berhasil,PC Windows,103.173.224.141,3822.0,5.0,2025-01-02 15:20:56,True,Low,ANOMALY
SYNTHETIC,synth_118,26,Login,Berhasil,iPhone,192.168.1.109,718.0,1.0,2025-01-02 15:22:52,False,Normal,NORMAL
SYNTHETIC,synth_119,77,Cari Berkas,Berhasil,PC Windows,192.168.1.193,1116.0,9.0,2025-01-02 15:23:13,False,Normal,NORMAL
SYNTHETIC,synth_120,26,Lihat Perkara,Berhasil,iPhone,192.168.1.109,710.0,4.0,2025-01-02 15:23:27,False,Normal,NORMAL
SYNTHETIC,synth_121,77,Logout,Berhasil,PC Windows,192.168.1.193,596.0,1.0,2025-01-02 15:24:28,False,Normal,NORMAL
SYNTHETIC,synth_122,26,Cari Berkas,Berhasil,iPhone,192.168.1.109,3891.0,9.0,2025-01-02 15:24:49,False,Normal,NORMAL
SYNTHETIC,synth_123,26,Logout,Berhasil,iPhone,192.168.1.109,260.0,1.0,2025-01-02 15:27:31,False,Normal,NORMAL
SYNTHETIC,synth_124,71,Login,Berhasil,PC Windows,192.168.1.56,788.0,1.0,2025-01-03 02:53:09,True,Low,ANOMALY
SYNTHETIC,synth_125,71,Lihat Perkara,Berhasil,PC Windows,192.168.1.56,1248.0,1.0,2025-01-03 07:54:55,False,Normal,NORMAL
SYNTHETIC,synth_126,71,Cari Berkas,Berhasil,PC Windows,192.168.1.56,3954.0,1.0,2025-01-03 07:55:56,False,Normal,NORMAL
SYNTHETIC,synth_127,71,Logout,Berhasil,PC Windows,192.168.1.56,229.0,1.0,2025-01-03 07:57:09,False,Normal,NORMAL
SYNTHETIC,synth_128,20,Login,Berhasil,iPhone,192.168.1.110,1147.0,1.0,2025-01-03 08:46:43,False,Normal,NORMAL
SYNTHETIC,synth_129,20,Lihat Perkara,Berhasil,iPhone,192.168.1.110,1128.0,9.0,2025-01-03 08:49:42,False,Normal,NORMAL
SYNTHETIC,synth_130,20,Cari Berkas,Berhasil,iPhone,192.168.1.110,5551.0,3.0,2025-01-03 08:51:06,False,Normal,NORMAL
SYNTHETIC,synth_131,20,Logout,Berhasil,iPhone,192.168.1.110,526.0,1.0,2025-01-03 08:53:40,False,Normal,NORMAL
SYNTHETIC,synth_132,26,Login,Berhasil,iPhone,192.168.1.109,1975.0,1.0,2025-01-03 08:57:54,False,Normal,NORMAL
SYNTHETIC,synth_133,26,Lihat Perkara,Berhasil,iPhone,192.168.1.109,3604.0,1.0,2025-01-03 08:59:40,False,Normal,NORMAL
SYNTHETIC,synth_134,26,Cari Berkas,Berhasil,iPhone,192.168.1.109,2662.0,9.0,2025-01-03 09:01:43,False,Normal,NORMAL
SYNTHETIC,synth_135,26,Logout,Berhasil,iPhone,192.168.1.109,1477.0,1.0,2025-01-03 09:03:50,False,Normal,NORMAL
SYNTHETIC,synth_136,61,Login,Berhasil,Android,192.168.1.99,1329.0,1.0,2025-01-03 12:39:01,False,Normal,NORMAL
SYNTHETIC,synth_137,61,Lihat Perkara,Berhasil,Android,192.168.1.99,5470.0,5.0,2025-01-03 12:40:35,False,Normal,NORMAL
SYNTHETIC,synth_138,61,Cari Berkas,Berhasil,Android,192.168.1.99,6966.0,5.0,2025-01-03 12:41:09,True,Medium,ANOMALY
SYNTHETIC,synth_139,61,Logout,Berhasil,Android,192.168.1.99,1180.0,1.0,2025-01-03 12:42:53,False,Normal,NORMAL
SYNTHETIC,synth_140,84,Login,Gagal,Windows,192.168.1.41,907.0,1.0,2025-01-03 13:10:02,False,Normal,NORMAL
SYNTHETIC,synth_141,84,Dashboard,Berhasil,Windows,192.168.1.41,1941.0,2.0,2025-01-03 13:12:39,False,Normal,NORMAL
SYNTHETIC,synth_142,84,Kelola User,Berhasil,Windows,192.168.1.41,7403.0,7.0,2025-01-03 13:13:13,False,Normal,NORMAL
SYNTHETIC,synth_143,84,Kelola Kode Klasifikasi,Berhasil,Windows,192.168.1.41,5772.0,7.0,2025-01-03 13:14:40,False,Normal,NORMAL
SYNTHETIC,synth_144,84,Logout,Berhasil,Windows,192.168.1.41,462.0,1.0,2025-01-03 13:16:15,False,Normal,NORMAL
SYNTHETIC,synth_145,44,Login,Berhasil,iPhone,192.168.1.228,1983.0,1.0,2025-01-03 14:15:35,False,Normal,NORMAL
SYNTHETIC,synth_146,44,Lihat Perkara,Berhasil,iPhone,192.168.1.228,3879.0,5.0,2025-01-03 14:15:53,False,Normal,NORMAL
SYNTHETIC,synth_147,44,Cari Berkas,Berhasil,iPhone,192.168.1.228,3697.0,1.0,2025-01-03 14:16:16,False,Normal,NORMAL
SYNTHETIC,synth_148,44,Logout,Berhasil,iPhone,192.168.1.228,1399.0,1.0,2025-01-03 14:16:45,False,Normal,NORMAL
SYNTHETIC,synth_149,50,Login,Berhasil,Windows,192.168.1.220,1148.0,1.0,2025-01-03 14:50:54,False,Normal,NORMAL
SYNTHETIC,synth_150,50,Lihat Perkara,Berhasil,Windows,192.168.1.220,5373.0,9.0,2025-01-03 14:51:23,False,Normal,NORMAL
SYNTHETIC,synth_151,50,Cari Berkas,Berhasil,Windows,192.168.1.220,4329.0,4.0,2025-01-03 14:53:54,False,Normal,NORMAL
SYNTHETIC,synth_152,50,Logout,Berhasil,Windows,192.168.1.220,1277.0,1.0,2025-01-03 14:55:36,False,Normal,NORMAL
SYNTHETIC,synth_153,77,Login,Berhasil,PC Windows,192.168.1.193,1935.0,1.0,2025-01-03 15:07:47,False,Normal,NORMAL
SYNTHETIC,synth_154,77,Lihat Perkara,Berhasil,PC Windows,192.168.1.193,614.0,4.0,2025-01-03 15:09:06,False,Normal,NORMAL
SYNTHETIC,synth_155,77,Cari Berkas,Berhasil,PC Windows,192.168.1.193,1603.0,3.0,2025-01-03 15:09:30,False,Normal,NORMAL
SYNTHETIC,synth_156,77,Logout,Berhasil,PC Windows,192.168.1.193,410.0,1.0,2025-01-03 15:11:13,False,Normal,NORMAL
SYNTHETIC,synth_157,45,Login,Berhasil,PC Windows,192.168.1.149,1848.0,1.0,2025-01-03 16:49:44,False,Normal,NORMAL
SYNTHETIC,synth_158,45,Lihat Perkara,Berhasil,PC Windows,192.168.1.149,2630.0,1.0,2025-01-03 16:50:50,False,Normal,NORMAL
SYNTHETIC,synth_159,45,Cari Berkas,Berhasil,PC Windows,192.168.1.149,1780.0,6.0,2025-01-03 16:53:24,False,Normal,NORMAL
SYNTHETIC,synth_160,45,Logout,Berhasil,PC Windows,192.168.1.149,1461.0,1.0,2025-01-03 16:53:42,False,Normal,NORMAL
SYNTHETIC,synth_161,27,Login,Berhasil,Laptop Windows,192.168.1.116,1269.0,1.0,2025-01-04 05:50:19,True,Low,ANOMALY
SYNTHETIC,synth_162,78,Login,Berhasil,iPhone,192.168.1.111,1548.0,1.0,2025-01-04 12:24:59,False,Normal,NORMAL
SYNTHETIC,synth_163,78,Lihat Perkara,Berhasil,iPhone,192.168.1.111,2120.0,6.0,2025-01-04 12:27:33,False,Normal,NORMAL
SYNTHETIC,synth_164,78,Cari Berkas,Berhasil,iPhone,192.168.1.111,4236.0,7.0,2025-01-04 12:28:55,False,Normal,NORMAL
SYNTHETIC,synth_165,78,Logout,Berhasil,iPhone,192.168.1.111,1233.0,1.0,2025-01-04 12:31:53,False,Normal,NORMAL
SYNTHETIC,synth_166,27,Lihat Perkara,Berhasil,Linux,192.168.1.116,5451.0,7.0,2025-01-04 13:53:03,True,Low,ANOMALY
SYNTHETIC,synth_167,27,Cari Berkas,Berhasil,Laptop Windows,192.168.1.116,3257.0,6.0,2025-01-04 13:55:26,False,Normal,NORMAL
SYNTHETIC,synth_168,27,Logout,Berhasil,Laptop Windows,192.168.1.116,902.0,1.0,2025-01-04 13:56:44,False,Normal,NORMAL
SYNTHETIC,synth_169,6,Login,Berhasil,PC Windows,192.168.1.64,1158.0,1.0,2025-01-04 14:11:22,False,Normal,NORMAL
SYNTHETIC,synth_170,6,Lihat Perkara,Berhasil,PC Windows,192.168.1.64,1326.0,5.0,2025-01-04 14:13:48,False,Normal,NORMAL
SYNTHETIC,synth_171,6,Lihat Berkas,Berhasil,PC Windows,192.168.1.64,82.0,4.0,2025-01-04 14:15:43,True,Medium,ANOMALY
SYNTHETIC,synth_172,6,Input Berkas,Berhasil,PC Windows,192.168.1.64,7233.0,10.0,2025-01-04 14:18:07,False,Normal,NORMAL
SYNTHETIC,synth_173,6,Verifikasi,Berhasil,PC Windows,192.168.1.64,6093.0,7.0,2025-01-04 14:21:02,False,Normal,NORMAL
SYNTHETIC,synth_174,6,Logout,Berhasil,PC Windows,192.168.1.64,1324.0,1.0,2025-01-04 14:23:02,False,Normal,NORMAL
SYNTHETIC,synth_175,71,Login,Berhasil,PC Windows,103.44.62.136,1987.0,1.0,2025-01-04 14:24:13,True,Low,ANOMALY
SYNTHETIC,synth_176,71,Lihat Perkara,Berhasil,PC Windows,192.168.1.56,2678.0,6.0,2025-01-04 14:25:09,False,Normal,NORMAL
SYNTHETIC,synth_177,71,Cari Berkas,Berhasil,PC Windows,192.168.1.56,5715.0,6.0,2025-01-04 14:28:09,False,Normal,NORMAL
SYNTHETIC,synth_178,71,Logout,Berhasil,PC Windows,192.168.1.56,1183.0,1.0,2025-01-04 14:30:36,False,Normal,NORMAL
SYNTHETIC,synth_179,20,Login,Berhasil,iPhone,192.168.1.110,382.0,1.0,2025-01-04 15:48:38,False,Normal,NORMAL
SYNTHETIC,synth_180,20,Lihat Perkara,Berhasil,iPhone,192.168.1.110,1129.0,1.0,2025-01-04 15:50:50,False,Normal,NORMAL
SYNTHETIC,synth_181,20,Cari Berkas,Berhasil,iPhone,192.168.1.110,5377.0,3.0,2025-01-04 15:52:33,False,Normal,NORMAL
SYNTHETIC,synth_182,20,Logout,Berhasil,iPhone,192.168.1.110,486.0,1.0,2025-01-04 15:53:14,False,Normal,NORMAL
SYNTHETIC,synth_183,64,Login,Berhasil,PC Windows,192.168.1.217,735.0,1.0,2025-01-04 16:49:26,False,Normal,NORMAL
SYNTHETIC,synth_184,64,Lihat Perkara,Berhasil,PC Windows,192.168.1.217,5852.0,10.0,2025-01-04 16:49:36,False,Normal,NORMAL
